ANO_CINEMATOGRAFICO,QTDE_TIT_DIF_EXIB,PUBLICO,RENDA,DATA_HORA_SESSAO,DIAS_FUNCIONAMENTO,TOT_SALAS_FUNC,REGISTRO_SALA,SALAS_COMPLEXO_INFERIDO,ASSENTOS_COMPLEXO_INFERIDO,UF_COMPLEXO,OBRIGAÇÃO_TOTAL_POR_SALA,OBRIGAÇÃO_TOTAL_INCREMENTO_POR_SALA,OBRIGAÇÃO_PROP_POR_SALA,OBRIGAÇÃO_PROP_INCREMENTO_POR_SALA,OBRIGAÇÃO_FINAL_POR_SALA,CUMPRIMENTO_PROP_TRUNCADO,CUMPRIMENTO_NORMALIZADO,TRANSF_ORIGEM,TRANSF_RECEBIDOS,CUMPRIU_COTA,TOTAL_SALAS,DIAS_FUNC_INFERIDOS,CUMPRIMENTO_PROPORCIONAL,CUMPRIMENTO_LINEAR,CUMPRIMENTO_TRIWEIGHT,REGISTRO_COMPLEXO,REG_EMPRESA,REGISTRO_GRUPO,CEP_COMPLEXO,MUN_COMPLEXO
2017,94,345047,5651308.77983204,6649,362,6,6,6.0,1206.0,DF,63.0,63.0,63.0,63.0,63.0,0.996612636824277,0.941798941798942,0.0,0.0,SIM,6.0,365.0,1.058201058201058,0.3982671710779953,0.989872294293302,eba877bc21e0443ea1763a76c68d586d,7d533ea2b19c4fbb9027a2547c701548,1ec9196b8bc74dbba7971453f23dc18b,14f2dbf8d7594a06b267dc067ada6677,a2a2fa90ee384404a31a1ec8a1814917
2017,84,353804,4438738.8803041605,5894,354,5,6,6.0,1246.0,CE,63.0,63.0,58.0392945,58.0392945,58.04,0.9897480304490952,0.8987479898920285,0.0,0.0,SIM,6.0,336.2594046428572,1.1012520101079717,0.39690254064956826,0.9695583224747816,089a05ef0564445e8e02e34c3a5d53dd,7d533ea2b19c4fbb9027a2547c701548,1ec9196b8bc74dbba7971453f23dc18b,a404019064bc4d268aa786e66772782a,1357c6d128024049adee8d7f3e53e4fe
2017,133,740975,17090886.821754407,12899,362,7,11,11.0,1817.0,DF,53.0,53.13636363636363,53.0,53.13636363636363,53.13636363636363,0.9991035892287282,0.9700598802395209,0.0,0.0,SIM,11.0,365.0,1.029940119760479,0.3987635123881848,0.9973131776226845,e70ea65c74de4f2783ee16cd1a8e2261,1b470c3d78434e12a8a5f971453c3a1a,1ec9196b8bc74dbba7971453f23dc18b,b7f862f7048e4fddb685978507e4e878,a2a2fa90ee384404a31a1ec8a1814917
2017,70,258117,4173159.7819503425,4181,362,0,4,4.0,744.0,RJ,49.0,49.0,48.99999725,48.99999725,65.625,1.0,1.0,0.0,66.5,SIM,4.0,364.9999795153061,1.0,0.3989422804014327,1.0,af6d5613c5e24708bdddaeae60f83f15,7d533ea2b19c4fbb9027a2547c701548,1ec9196b8bc74dbba7971453f23dc18b,34d60087626c4cc7995a1ab115a30f89,a578c445534b49828003e60fa4d16174
2017,83,584871,10156624.631378787,6172,362,6,6,6.0,1673.0,RJ,63.0,63.16666666666666,59.57354283333334,59.7402095,59.74,0.9823944030749572,0.8673139158576051,0.0,0.0,SIM,6.0,345.14830371693114,1.132686084142395,0.395445883525142,0.9481076233753684,de182f5e15cb43cf97862c58488d4e36,7d533ea2b19c4fbb9027a2547c701548,1ec9196b8bc74dbba7971453f23dc18b,f9cd42d317b74b6ab8af8580560d2596,b36c9ec9960e4423819f3e92ffa471b4
2017,104,354847,5650025.445219602,7287,362,7,7,7.0,1049.0,RJ,63.0,63.0,61.534276,61.534276,70.89142857142858,0.999999725486846,0.9994760599709818,0.0,65.5,SIM,7.0,356.50810698412704,1.0005239400290182,0.3989422256439847,0.999999176460764,e00e2501303d47ef99762be8b046b4f4,7d533ea2b19c4fbb9027a2547c701548,1ec9196b8bc74dbba7971453f23dc18b,488b83c719004281aa43713c47868398,cd34b953d5fb4376a274fa1a4d4224dd
2017,101,665653,11686502.522208534,7595,362,7,7,7.0,1545.0,RJ,63.0,63.0,63.0,63.0,67.0,0.9982712844549716,0.9584221748400852,0.0,28.0,SIM,7.0,365.0,1.0415778251599148,0.3985976005254077,0.9948228135710288,68b9d4915fb94e6f8f210099959b06cb,7d533ea2b19c4fbb9027a2547c701548,1ec9196b8bc74dbba7971453f23dc18b,a06122020334449eb875eed7f0b09b31,cd34b953d5fb4376a274fa1a4d4224dd
2017,45,52060,569603.7239127806,1151,360,2,2,2.0,356.0,SP,35.0,35.0,34.999998,34.999998,35.0,0.9948979591836736,0.9285714285714286,0.0,0.0,NÃO,2.0,364.9999791428571,0.9285714285714286,0.3979258674986881,0.9847718372021864,3fb6aaacf0c64d17aa5712e05be53258,fcb4649b061b45848488551b40ee44f8,76b0e7f0553b4521a86c89c83190a98a,9740d3b9b9e94474b1d0e9234e44a249,aa56fa7e4a454c20ab23b282a2a7f5d7
2017,33,22194,242096.2970274071,552,344,0,1,1.0,186.0,SP,28.0,28.0,28.0,28.0,28.0,0.979591836734694,0.8571428571428571,0.0,0.0,NÃO,1.0,365.0,0.8571428571428571,0.39489213993026107,0.9400164897279194,57e53f4a1fe74d589d195acb7b5e9512,fcb4649b061b45848488551b40ee44f8,76b0e7f0553b4521a86c89c83190a98a,e47da6dbc30e4358a515c23a852e6bb9,51c01cdb12384b9c829f2a74707883de
2017,35,24639,262169.8460052199,566,358,0,1,1.0,202.0,SP,28.0,28.0,28.0,28.0,28.0,0.9948979591836736,0.9285714285714286,0.0,0.0,NÃO,1.0,365.0,0.9285714285714286,0.3979258674986881,0.9847718372021864,4477783e8f37407dba2202f86fb1df07,fcb4649b061b45848488551b40ee44f8,76b0e7f0553b4521a86c89c83190a98a,75812710cb3a46548f239c03a0c82ec6,812d5d99af85484c80e91c68c25b4f6c
2017,130,645267,13956753.281218655,10915,363,7,9,9.0,2309.0,SP,59.0,59.0,59.0,59.0,50.111111111111114,0.9985791613610552,0.9623059866962308,80.0,0.0,SIM,9.0,365.0,1.037694013303769,0.3986589647464543,0.9957435375621156,cf5d8469c62b4ce4b6774ab0b85d07f9,ece07a8568474219a2ba613292d4f91a,262e75fb409748f7bd23fc73f5d64916,dabbdf3e83614046b53222be96bae0b9,73164c106fdd4e7c804366432966acf2
2017,76,481186,8584051.292276982,6577,363,5,6,6.0,1396.0,RJ,63.0,63.0,60.95436633333333,60.95436633333333,60.95500000000001,0.9944403288534641,0.9254367976376016,0.0,0.0,SIM,6.0,353.1483128835979,1.0745632023623983,0.39783482644180135,0.9834135445410452,31b8ce0052354431972a29a0f484064f,ece07a8568474219a2ba613292d4f91a,262e75fb409748f7bd23fc73f5d64916,b6ec0703f65a431aa7c2431336df230b,cd34b953d5fb4376a274fa1a4d4224dd
