ANO_CINEMATOGRAFICO,QTDE_TIT_DIF_EXIB,PUBLICO,RENDA,DATA_HORA_SESSAO,DIAS_FUNCIONAMENTO,REG_EMPRESA,REGISTRO_COMPLEXO,REGISTRO_SALA,SALAS_GRUPO_INFERIDO,ASSENTOS_GRUPO_INFERIDO,OBRIGAÇÃO_TOTAL_POR_SALA,OBRIGAÇÃO_TOTAL_INCREMENTO_POR_SALA,OBRIGAÇÃO_PROP_POR_SALA,OBRIGAÇÃO_PROP_INCREMENTO_POR_SALA,OBRIGAÇÃO_FINAL_POR_SALA,CUMPRIMENTO_PROP_TRUNCADO,CUMPRIMENTO_NORMALIZADO,TRANSF_ORIGEM,TRANSF_RECEBIDOS,CUMPRIMENTO_PROPORCIONAL,CUMPRIMENTO_LINEAR,CUMPRIMENTO_TRIWEIGHT,REGISTRO_GRUPO
2018,101,198293,2378470.2362660863,5912,364,1,1,6,6.0,1027.0,63.0,63.15166666666667,63.0,63.15166666666667,63.15166666666667,0.999040015856598,0.3987508372190542,0.0,0.0,1.0309836108838508,0.9690163891161492,0.9690163891161492,5b790ed366b745cc9724a616e819b7a6
2018,61,28376,416678.86894995533,2062,310,1,1,2,2.0,197.0,35.0,35.0,34.999998,35.0,35.0,0.987036551020408,0.3963648087071248,0.0,0.0,0.8861428571428571,0.8861428571428571,0.8861428571428571,d11d831299d64a798246b1d3997803d8
2018,48,56576,1137087.3128885105,1370,335,1,1,2,2.0,296.0,35.0,35.0,34.999998,35.0,35.0,0.6357015306122449,0.33250919408051505,0.0,0.0,0.3964285714285714,0.39642857142857135,0.39642857142857135,42f093a5f463480b8491f690baa55e77
2018,38,26665,328673.8417904501,1052,315,1,1,1,1.0,210.0,28.0,28.0,28.0,28.0,28.0,0.7318239795918369,0.3488802484162101,0.0,0.0,0.4821428571428572,0.4821428571428572,0.4821428571428572,6c871e799f9040ce91bc1ce990b008f6
2018,40,11739,94100.37241470134,402,288,1,1,1,1.0,251.0,28.0,28.0,28.0,28.0,28.0,0.649366836734694,0.3347888933715029,0.0,0.0,1.592142857142857,0.4078571428571429,0.4078571428571429,2fb20cfe843444cf90d1fac9e6da9541
2018,39,19856,289398.5337945974,1204,359,1,1,1,1.0,215.0,28.0,28.0,28.0,28.0,28.0,0.80859375,0.3625323170404453,0.0,0.0,0.5625,0.5625,0.5625,e7c8d65c4456466b898e6eb95269c35e
2018,30,8746,163972.69944606195,826,309,1,1,1,1.0,127.0,28.0,28.0,28.0,28.0,28.0,0.6527423469387754,0.33535441212874034,0.0,0.0,0.4107142857142857,0.4107142857142857,0.4107142857142857,80f50133ec1e404cb069cdc6ea121a10
2018,67,20266,245891.3471702861,2414,314,1,1,2,2.0,300.0,35.0,35.0,34.999998,35.0,35.0,0.647333693877551,0.3344487294776404,0.0,0.0,0.4061428571428571,0.4061428571428571,0.4061428571428571,cd537668171a44768dc3a3a2a8aad5c4
2018,98,173536,2325901.5966305262,5437,364,1,1,4,4.0,692.0,49.0,52.295,48.95205225,52.2475,52.2475,0.975353148477034,0.3940561138184205,0.0,0.0,1.1569931575673478,0.8430068424326522,0.8430068424326522,b28c51e9ec22409b8c80f7119cbac5aa
2018,52,43592,621138.3182074447,1875,560,1,2,2,2.0,698.0,28.0,28.0,28.0,28.0,28.0,0.4948852040816326,0.3099030007838451,0.0,0.0,0.28928571428571426,0.28928571428571426,0.28928571428571426,35b9b5d1ad6949e4b66f99f3fcd324e9
2018,108,146814,1211410.6927148611,5715,364,1,1,3,3.0,568.0,42.0,42.0,42.0,42.0,42.0,0.8015509637188208,0.36125794332827615,0.0,0.0,0.5545238095238095,0.5545238095238095,0.5545238095238095,1cb0a72be9324641b4f9c2f0037b14da
2018,79,49862,639269.3144814059,3756,449,1,2,4,4.0,690.0,38.5,38.5,33.609589,33.61,33.61,0.9899015739283612,0.39693301271776055,0.0,0.0,0.8995090746801547,0.8995090746801547,0.8995090746801547,386a05c1ae8f4aa08637fbe38b7a3d3a
2018,27,3854,25665.638104892445,214,113,1,1,1,1.0,120.0,28.0,28.0,11.736987,11.74,11.74,0.0,7.525374629265205e-06,0.0,0.0,5.664395229982964,0.0,0.0,2901917757884827a55e069dfe9fa152
2018,32,6491,74281.72408399035,815,278,1,1,1,1.0,64.0,28.0,28.0,21.326028,21.33,21.33,0.8187867346537313,0.3643846764708281,0.0,0.0,0.5743084857008908,0.5743084857008908,0.5743084857008908,9ae617f6cbd04492940b8364e89d1348
2018,52,217117,2098015.315577439,4792,362,1,1,3,3.0,736.0,42.0,42.0,42.0,42.0,42.0,0.9997480473670949,0.3988920262879511,0.0,0.0,0.984126984126984,0.984126984126984,0.984126984126984,2dc04068b1c24cec813d084a246c9025
2018,74,73438,891405.1267309411,3344,359,1,1,3,3.0,405.0,42.0,42.5,42.0,42.5,42.5,0.9467566997308728,0.3884619000553153,0.0,0.0,0.7692549019607843,0.7692549019607843,0.7692549019607843,3468fd01ea9c440e8ecd2bf022dfa1b1
2018,29,11097,142708.02200895577,475,254,1,1,1,1.0,206.0,28.0,28.0,28.0,28.0,28.0,0.9996811224489796,0.39887867860317744,0.0,0.0,0.9821428571428572,0.9821428571428572,0.9821428571428572,6285c32805444c9ea30c0ee925dac792
2018,53,48407,672264.9512864454,2329,360,1,1,2,2.0,326.0,35.0,35.0,34.999998,35.0,35.0,0.933877551020408,0.3859684078965111,0.0,0.0,1.2571428571428571,0.7428571428571429,0.7428571428571429,79ec9c2382d04741aabd37ada583dbe3
2018,50,22416,203184.0959432906,787,360,1,1,1,1.0,512.0,28.0,28.0,28.0,28.0,28.0,0.7702852040816326,0.3556543555437441,0.0,0.0,1.4792857142857143,0.5207142857142857,0.5207142857142857,f2866112d4094444baa8a51a8d228875
2018,46,54672,683907.6092618426,1296,324,1,1,1,1.0,730.0,28.0,28.0,28.0,28.0,28.0,0.9485682397959184,0.3888139166021151,0.0,0.0,0.7732142857142856,0.7732142857142856,0.7732142857142856,f894c33872f440a78aea63bd9cb18a16
2018,52,49365,586384.8692903847,1574,364,1,1,2,2.0,357.0,35.0,35.0,34.999998,35.0,35.0,0.9972512448979592,0.39839435969830106,0.0,0.0,1.0524285714285715,0.9475714285714284,0.9475714285714284,efcb2f029efe468394195bf9227d7613
2018,51,41574,565963.5335657938,1999,340,1,1,2,2.0,256.0,35.0,35.0,34.999998,35.0,35.0,0.32337624489795924,0.2844350317899624,0.0,0.0,0.17742857142857146,0.1774285714285715,0.1774285714285715,442e2175a5e54121a194f207e8e966d6
2018,32,24301,271460.6654283554,1359,353,1,2,2,2.0,344.0,28.0,28.0,17.873972666666667,17.873333333333328,17.873333333333328,0.4387581543125877,0.30132693043254755,0.0,0.0,0.2508392390898918,0.2508392390898918,0.2508392390898918,2a85563dfb984140bcd6d76ec9813d0b
2018,31,26261,386858.7226273945,882,310,1,1,1,1.0,110.0,28.0,28.0,28.0,28.0,28.0,0.8829382653061225,0.3762620636591431,0.0,0.0,0.6578571428571429,0.6578571428571429,0.6578571428571429,c5b25a1f3ecc45ce9333bb115a50d2e4
2018,46,1602,7685.10504025143,270,108,1,1,1,1.0,30.0,28.0,28.0,28.0,28.0,28.0,0.2136110969387756,0.2692451476768618,0.0,0.0,1.8867857142857145,0.11321428571428573,0.11321428571428573,d0aba31e25a549c0bffc846057b5adb4
2018,43,14330,174875.92342486652,1776,317,1,1,2,2.0,360.0,35.0,35.0,33.542464,33.54,33.54,0.5213290968090861,0.314027730022336,0.0,0.0,0.30813953488372103,0.30813953488372103,0.30813953488372103,9ea7860ad1e349f4851997955f8e7336
2018,59,34657,472814.26866932027,1758,354,1,1,2,2.0,254.0,35.0,35.0,34.999998,35.0,35.0,0.428464,0.2997799620703423,0.0,0.0,0.244,0.244,0.244,0ae34b1982704f34bd780e73454edc5f
2018,12,5153,55388.19983915286,165,122,1,1,1,1.0,503.0,28.0,28.0,10.586302,10.59,10.59,0.9482104467217902,0.3887443653602963,0.0,0.0,1.2275731822474032,0.7724268177525968,0.7724268177525968,c114f1cbeeb347f68d930c525d4f7119
2018,43,44291,602236.0779663847,1737,238,1,1,2,2.0,310.0,35.0,35.0,27.328765500000003,27.33,27.33,0.9177089010747876,0.3828606926734455,0.0,0.0,0.7131357482619831,0.7131357482619831,0.7131357482619831,0976e1bb36b74ae588e4479d9488b50c
2018,27,22025,226958.97706029037,821,244,1,1,1,1.0,224.0,28.0,28.0,20.175342999999998,20.18,20.18,0.32088679584433843,0.28408120878138043,0.0,0.0,0.1759167492566898,0.17591674925668974,0.17591674925668974,90f283835c2946df98b737ca939d0889
2018,23,42287,600923.3564193394,1015,153,1,1,2,2.0,368.0,35.0,35.0,16.58904,16.59,16.59,0.0,0.24197072451914334,0.0,0.0,0.0,0.0,0.0,2c5f8d88231e41379ccaf46d5da88daa
2018,23,45455,407799.7664097834,566,202,1,1,1,1.0,206.0,28.0,28.0,15.342466,15.34,15.34,0.9970724422860192,0.3983587443143076,0.0,0.0,1.0541069100391136,0.9458930899608864,0.9458930899608864,44e95a81b6cb489b8990f7b7dd2cd085
2018,7,2459,18138.258822271597,216,53,1,1,1,1.0,150.0,28.0,28.0,10.969863,10.97,10.97,0.0,0.24197072451914334,0.0,0.0,0.0,0.0,0.0,ac33c528bd0a4ad1b150ca20c26da2a6
2018,5,1380,14959.918197184672,43,22,1,1,1,1.0,164.0,28.0,28.0,11.736987,11.74,11.74,0.16310231042258586,0.26253066676742826,0.0,0.0,0.08517887563884156,0.08517887563884152,0.08517887563884152,74e913964368410f9c076d4b4043aeca
2018,120,541343,6772175.271192638,26137,3283,10,10,25,25.0,5590.0,43.12,43.6048,42.42345132000001,42.9084,42.9084,0.9999008762218656,0.3989225085583562,0.0,0.0,1.0099560925133542,0.9900439074866458,0.9900439074866458,e829850bf257416e810e8540ecee312d
2018,47,67825,731451.9589260205,1768,358,1,1,2,2.0,849.0,35.0,35.0,34.999998,35.0,35.0,0.9801190000000001,0.3949962399640515,0.0,0.0,1.141,0.8590000000000001,0.8590000000000001,5ecde6a0c8434916b27fbbc20b6d3e38
2018,131,12872619,168457301.51492587,195411,10558,4,30,154,154.0,36857.0,57.50649350649351,81.33623376623378,54.3326643051948,78.16240259740259,78.16240259740259,0.6163234675963478,0.3293030592748708,0.0,0.0,0.38058371638804,0.3805837163880399,0.3805837163880399,1080eda6bf034c8b8e7d7a0d93d337cf
2018,128,2829221,43375514.32879027,116247,8917,1,25,84,84.0,17827.0,47.83333333333334,49.53083333333333,47.833332035714285,49.53083333333333,49.53083333333333,0.8944190126088459,0.37842815964747145,0.0,0.0,0.675067718761041,0.675067718761041,0.675067718761041,9a1ed9078a614a25989cf4fe0f50a9c7
2018,168,2627058,33515291.069253292,95601,7476,12,23,82,82.0,16336.0,51.17241379310346,59.05632183908046,46.18258570114943,54.06643678160919,54.06643678160919,0.9402638422901702,0.3872028310309429,0.0,0.0,0.7555901849151108,0.7555901849151108,0.7555901849151108,9a74b77ecd5b4585915feac0867e172b
2018,64,269489,3066958.247355967,11503,3299,1,10,15,15.0,3828.0,32.666666666666664,32.666666666666664,30.511049,30.51133333333333,30.51133333333333,0.9241576296577444,0.3840971673706898,0.0,0.0,1.2753949352153298,0.7246050647846702,0.7246050647846702,61e3a313bedb463380f0f2b613281ea7
2018,92,588557,7052833.516591423,45290,5417,10,21,42,42.0,6561.0,38.0,40.113333333333344,27.389953523809524,29.50333333333333,29.50333333333333,0.9709471862293516,0.3931889711381185,0.0,0.0,1.170448859693013,0.8295511403069871,0.8295511403069871,d5aa9d166fc94d919cd6b222544def88
2018,45,51416,593024.9951959392,1651,719,1,3,3,3.0,1122.0,28.0,28.0,21.274886,21.273333333333333,21.273333333333333,0.9783058765344124,0.3946383137539188,0.0,0.0,0.8527107489815106,0.8527107489815106,0.8527107489815106,475d94eb1607487da9eb07206d5bf269
2018,77,43915,611754.2272656189,2841,998,1,3,3,3.0,1380.0,28.0,28.0,28.0,28.0,28.0,0.7505948837868484,0.35217006131715095,0.0,0.0,1.4994047619047617,0.5005952380952383,0.5005952380952383,5ac37e32a5154b3a9a72aa1a97cc5411
2018,66,120729,2019354.6390047243,6635,807,1,3,8,8.0,1776.0,42.0,42.0,28.287669625,28.2875,28.2875,0.8382630977419414,0.3679504545200213,0.0,0.0,1.4021652673442333,0.5978347326557667,0.5978347326557667,1078c940839345fdb856a63a2093ef6b
2018,257,3817964,55222278.29895124,102431,4359,1,12,69,69.0,13710.0,58.7536231884058,58.7536231884058,58.74611539130434,58.74608695652174,58.74608695652174,0.988178585386203,0.39659120445537205,0.0,0.0,1.108726328981517,0.8912736710184829,0.8912736710184829,a41d349b804f467b8d3c6791d41bc84b
2018,205,3492784,45008157.53161707,116506,5740,8,16,83,83.0,16761.0,57.686746987951814,58.02614457831326,57.54811118072289,57.88746987951807,57.88746987951807,0.9979016627032968,0.3985239421603911,0.0,0.0,1.0458076117769002,0.9541923882230998,0.9541923882230998,eaf52ba7aab9410cb32563ec7ec1e958
2018,47,59719,768809.385272631,2130,364,1,1,2,2.0,649.0,35.0,35.0,34.999998,35.0,35.0,0.9764158163265306,0.3942655448339213,0.0,0.0,0.8464285714285714,0.8464285714285714,0.8464285714285714,12dfc84971d24113b6da36a66ef95afe
2018,111,265288,3412697.5934972926,9552,728,2,2,6,6.0,1192.0,44.33333333333334,49.15833333333333,44.33333083333333,49.15833333333333,49.15833333333333,0.9964595583547552,0.398236689180036,46.0,46.0,0.940498389557552,0.940498389557552,0.940498389557552,a0040be14ab6475595087e8d70847968
2018,140,1439888,19030839.128706332,52961,3635,1,10,45,45.0,8385.0,54.22222222222222,55.712444444444436,54.22221713333333,55.712444444444436,55.712444444444436,0.9695235693053668,0.3929091954864513,78.17,78.17,0.8254249998005632,0.8254249998005632,0.8254249998005632,02542e3c514e4cbebdba5d8e0aabea94
2018,255,39295097,713639994.688859,895888,30548,3,86,642,642.0,146782.0,58.088923556942284,58.32082683307333,56.14166653510139,56.37355694227769,56.37355694227769,0.9835973455715808,0.3956838043984553,1997.0,1997.0,1.1280728481311286,0.8719271518688714,0.8719271518688714,d42e63f42b284087b8527085242b6344
2018,63,150575,1373644.5097990958,3516,1073,3,4,4,4.0,642.0,28.0,28.0,23.85753425,23.8575,23.8575,0.5666627564382638,0.32122702752304344,0.0,0.0,1.6582835586293616,0.3417164413706384,0.3417164413706384,7035fc36193c4b9c8381482c31b2a829
2018,71,76754,684497.628997494,2884,636,2,2,3,3.0,540.0,32.666666666666664,32.666666666666664,32.66666533333333,32.666666666666664,32.666666666666664,0.9581421803415244,0.3906796192313271,0.0,0.0,1.2045918367346942,0.7954081632653061,0.7954081632653061,1ecd91b56dcb4056ad1b67ca38b6c0ac
2018,182,193262,2045957.9835728796,14935,728,1,2,11,11.0,2462.0,55.09090909090909,55.09090909090909,53.76985818181818,53.77,53.77,0.9799025623210312,0.3949534962422416,0.0,0.0,1.1417654318900368,0.8582345681099632,0.8582345681099632,dd6e101d02be45118a040c68dfb49e5f
2018,125,826358,10199621.817732943,25912,2117,4,6,18,18.0,3254.0,47.444444444444436,47.85999999999999,47.444442944444454,47.85999999999999,47.85999999999999,0.9942614292529194,0.3977992417875786,0.0,0.0,0.9242466453080748,0.9242466453080748,0.9242466453080748,52fd027a536c4478a9e0ce9c0ebec471
2018,319,20552544,367716410.7053082,516313,18367,1,52,393,393.0,81500.0,58.61616161616161,58.61616161616161,56.54731298232325,56.54734848484848,56.5473484848485,0.9953069752697399,0.398007254861024,2126.7,2126.7,0.9314943452679996,0.9314943452679996,0.9314943452679996,f3a37637eaad4068a6b454dba648dbca
2018,171,1863039,25752720.727832057,46252,4309,4,12,37,37.0,6557.0,44.64864864864865,48.8845945945946,44.64864732432432,48.8845945945946,48.8845945945946,0.994675623423832,0.3978816333823846,163.19,163.19,0.9270316741581108,0.9270316741581108,0.9270316741581108,b5ecaf242a2d4a6cbacd0299a89d379d
2018,268,7303360,117359111.10667709,222466,9339,9,30,178,178.0,35009.0,58.37078651685393,58.37078651685393,51.53163319101122,51.53168539325842,51.531685393258435,0.9995834033399648,0.39885919004474335,869.93,869.93,0.9795893003540964,0.9795893003540964,0.9795893003540964,b93c6150d5204c5cb59b99e91feb312f
2018,98,555422,6719779.410610323,32203,1954,2,7,27,27.0,4585.0,49.77777777777778,51.022222222222226,41.27549396296296,42.519629629629634,42.519629629629634,0.9969376753053948,0.3983319024160799,0.0,0.0,0.9446617248678172,0.9446617248678172,0.9446617248678172,fd1dad9dfa974f4898f6b85c2cfe62b8
2018,438,2931803,55121649.303919956,103220,4505,5,13,69,69.0,11158.0,54.1304347826087,54.1304347826087,53.66515475362319,53.66521739130435,53.66521739130435,0.8797607994489045,0.3756647583337777,0.0,0.0,1.3467552458883578,0.6532447541116422,0.6532447541116422,c765233a79b34a1ca7c69f2fddd36d5b
2018,332,597098,11503292.248174727,20401,1549,3,5,17,17.0,1897.0,48.58823529411765,48.58823529411765,45.53102305882353,45.53117647058824,45.53117647058824,0.9691327200626646,0.39283241885796416,0.0,0.0,1.175690864695167,0.8243091353048331,0.8243091353048331,2bdce0bcf85442158a4db76cd76ae7fd
2018,209,2732990,50124033.986701615,78652,3565,2,10,53,53.0,11946.0,59.24528301886792,59.24528301886792,59.24527877358491,59.24528301886792,59.24528301886792,0.9985049709825956,0.3986441766910034,0.0,0.0,1.0386656050955416,0.9613343949044584,0.9613343949044584,84d420887fca4acc86c61a38a57e07fe
2018,101,462018,7390790.270356361,25313,2431,1,9,30,30.0,4426.0,44.8,44.941,30.9380821,31.079,31.079,0.9831913698874511,0.3956034935481993,0.0,0.0,1.1296481010757529,0.8703518989242469,0.8703518989242469,9fa6703ae2b7466c85fc89b82ac7bd91
2018,107,964264,14075749.859032597,46500,4688,2,13,36,36.0,6551.0,43.944444444444436,45.05805555555556,43.94444308333333,45.05805555555556,45.05805555555556,0.921249265532922,0.3835390260775607,0.0,0.0,0.7193743873644495,0.7193743873644495,0.7193743873644495,6a070e7832a142c48d34418e2f9a5a9b
2018,56,23031,245209.3566519291,1768,1011,7,7,8,8.0,1149.0,29.75,29.75,18.828081750000006,18.8275,18.8275,0.0,0.022255010552495375,0.0,0.0,3.4026025760191208,0.0,0.0,33ad264f782645ffbfe8df87ded1b5f8
2018,306,12868992,235122910.44661984,261786,12276,4,34,196,196.0,41224.0,57.63265306122449,64.7138775510204,57.56572434693877,64.64693877551021,64.64693877551021,0.9999998647417508,0.3989422534213165,958.22,958.22,1.0003677747261421,0.999632225273858,0.999632225273858,7f03bb7515e54cb2a06a28f324ed977c
2018,80,313696,3658971.895732118,17937,2145,1,6,16,16.0,2360.0,41.125,42.0575,40.75821875000001,41.690625,41.690625,0.9555533353345438,0.3901742418970007,0.0,0.0,0.7891762236713891,0.7891762236713891,0.7891762236713891,13de11733c014383aef3f3c5ddd5e57d
2018,191,747672,8411383.821621073,49793,3262,2,10,40,40.0,6947.0,51.1,54.801,44.100001925,47.801,47.801,0.9969975212607752,0.3983438218710411,0.0,0.0,0.9452051212317734,0.9452051212317734,0.9452051212317734,b7569639db974fc5a71a681db3115350
2018,71,280673,3601312.8458943823,24101,2956,6,9,24,24.0,2931.0,40.25,40.74916666666667,37.472374625,37.97166666666666,37.97166666666666,0.9881629458564878,0.3965881032175341,0.0,0.0,1.108798226748014,0.8912017732519861,0.8912017732519861,e1fdcb3c854741b2a181539b4e79e1b2
2018,71,74127,1359796.899366118,7858,1401,2,4,6,6.0,912.0,32.666666666666664,32.666666666666664,31.963469,31.96333333333333,31.96333333333333,0.9913563721971244,0.3972218464835992,0.0,0.0,0.9070288872666596,0.9070288872666596,0.9070288872666596,e9f1f8f020f444cba03fbaf7393aa4eb
2018,175,2943523,39445881.874754265,59698,3632,6,10,46,46.0,9802.0,54.6304347826087,55.27347826086957,54.02382910869565,54.66695652173914,54.66695652173914,0.9916075958634964,0.3972717453817979,55.0,55.0,1.0916100656942431,0.9083899343057568,0.9083899343057568,644c30bee31c4adf86ac83d3c38d4e55
2018,143,1229850,10331739.27586106,50714,4582,2,14,53,53.0,8321.0,49.39622641509435,54.11,46.107003471698114,50.82075471698114,50.82075471698114,0.930665005968862,0.3853489351013485,0.0,0.0,0.7366846111007981,0.7366846111007981,0.7366846111007981,4350dd1532c34615b03f6315fdbb56bf
2018,135,1118255,13315311.296078563,24280,1425,3,4,16,16.0,3241.0,52.5,52.705,52.499998375,52.705,52.705,0.996796392748142,0.398303764735028,0.0,0.0,0.9433995825822976,0.9433995825822976,0.9433995825822976,77f4c0e96c0c4affb08b664bd8008960
2018,64,137915,1425449.0459032883,5087,1204,1,4,9,9.0,953.0,37.333333333333336,37.333333333333336,37.333332,37.333333333333336,37.333333333333336,0.9993494463931406,0.3988125348344664,0.0,0.0,0.9744940476190476,0.9744940476190476,0.9744940476190476,48863bcd82f246e58c4f3c6d71f2a25a
2018,150,384915,5934669.643072218,17126,946,3,3,15,15.0,2534.0,56.93333333333333,64.104,44.71562526666666,51.88666666666666,51.88666666666666,0.9188156411953436,0.3830726149483414,0.0,0.0,0.7150713092637799,0.7150713092637799,0.7150713092637799,5b4b39bff22d4de182c2b7a9dc253c3d
2018,221,2105726,37185858.016961075,72805,2898,2,9,54,54.0,10708.0,55.85964912280703,55.88894736842106,49.384329438596495,49.41385964912281,49.41385964912281,0.9901710303829004,0.3969864944015742,214.0,214.0,1.0991411600552439,0.900858839944756,0.900858839944756,84bcfdca7b214fda832fdd8fb7fb82ad
2018,47,73443,1257840.1662717033,6412,1289,4,4,9,9.0,1418.0,36.4,36.5,33.46958789999999,33.57,33.57,0.9885318039950312,0.3966612523374993,0.0,0.0,0.8929103366100686,0.8929103366100686,0.8929103366100686,7c257c074b66489e9563a2ac3142f729
2018,111,737753,9894296.065408433,15944,1026,3,4,17,17.0,3928.0,54.352941176470594,54.352941176470594,54.35294029411765,54.352941176470594,54.352941176470594,0.7487213128502092,0.3518403079995049,0.0,0.0,0.4987229437229438,0.4987229437229438,0.4987229437229438,baea33e4e24b46bea89edc150df5602c
2018,185,111888,947457.3618576496,6896,1057,1,3,4,4.0,411.0,31.5,31.5,31.499999,31.5,31.5,0.6995046044343665,0.3432877607255742,0.0,0.0,1.548174603174603,0.4518253968253969,0.4518253968253969,fc02bcb9d2c84d30b95dd4d1dea8ba3d
2018,88,358920,4385344.125390051,16592,1085,1,3,13,13.0,1877.0,51.69230769230769,63.63923076923078,51.692306,63.63923076923078,63.63923076923078,0.8528659846776424,0.370646855794411,0.0,0.0,0.6164194800014505,0.6164194800014505,0.6164194800014505,dbb6aa39343d41eb99b2c6ed32afa9f7
2018,171,37073,87088.3562788255,8357,2972,1,19,20,20.0,6265.0,28.7,28.7,28.6999998,28.7,28.7,0.9715954193932184,0.3933164308582863,0.0,0.0,0.8314634146341464,0.8314634146341464,0.8314634146341464,048173d373a34bde82ab5d181a73de1a
2018,94,157614,1893886.5616505202,10643,1083,2,3,8,8.0,1129.0,42.0,42.0,41.999997625,42.0,42.0,0.8053509637188208,0.3619449859043618,0.0,0.0,0.5588095238095238,0.5588095238095238,0.5588095238095238,4e901d2dd20a448bbb3fc6c4d6601d40
2018,208,392171,5267583.090222524,9712,724,1,2,9,9.0,1496.0,52.88888888888889,52.88888888888889,52.88888766666667,52.88888888888889,52.88888888888889,0.9997904804568888,0.3989004894883154,5.43,5.43,0.9855252100840336,0.9855252100840336,0.9855252100840336,f895448c7ebd4ea6b5bdfde17d015f19
2018,236,7195398,127327933.36321916,181893,4732,1,13,113,113.0,24740.0,56.787610619469035,56.787610619469035,55.91149668141593,55.911504424778755,55.911504424778755,0.9785032792217194,0.3946772670080812,62.86,62.86,1.1466176005064894,0.8533823994935106,0.8533823994935106,96d73ddfe6854ecca20270fde2f01ed4
2018,225,4890469,83762707.29317942,100082,2912,1,8,64,64.0,13995.0,54.9375,57.9653125,53.18427478125,56.21203125,56.21203125,0.9919340521454438,0.39733659660288617,101.99,101.99,1.0898106221699646,0.9101893778300354,0.9101893778300354,aadaf5e80a5a48fc80c0851952c09263
2018,232,1970850,30793045.670625996,43706,1092,1,3,26,26.0,6056.0,56.07692307692307,56.07692307692307,56.076915,56.07692307692307,56.07692307692307,0.9922069128558016,0.39739080907391533,107.82,107.82,1.0882784636488338,0.9117215363511662,0.9117215363511662,b2f7bca09eef46a0a90b4b3613433758
2018,88,438026,5459231.149970555,19162,1437,1,4,15,15.0,2396.0,48.53333333333333,60.40066666666666,48.5333326,60.40066666666666,60.40066666666666,0.8822990753969416,0.3761418314158264,0.0,0.0,0.6569243165086479,0.6569243165086479,0.6569243165086479,1be51bc301bc4c64b1dcd498dd4bc755
2018,179,110683,1230658.620094764,7798,1670,2,5,6,6.0,522.0,30.33333333333333,30.33333333333333,27.32876666666667,27.32833333333333,27.32833333333333,0.0,0.10621259009719232,0.0,0.0,2.626882966396292,0.0,0.0,146150c210f14421986fa2079a9cfb02
2018,45,280445,2536763.037975065,6047,1455,1,4,7,7.0,899.0,34.0,34.0,33.999998285714284,34.0,34.0,0.7565116587811596,0.3532134594504304,0.0,0.0,1.4934453781512604,0.5065546218487396,0.5065546218487396,8c05ab2bfe9a4919a32b79383dad00aa
2018,94,749613,9517971.088310007,33955,2165,1,6,27,27.0,4580.0,53.407407407407405,67.69185185185185,53.407405777777775,67.69185185185185,67.69185185185185,0.8078845457305168,0.3624037850971075,0.0,0.0,0.5616902302372406,0.5616902302372406,0.5616902302372406,3d5f2d6fd1c04397b6447988d145e109
2018,90,262518,3408420.8994959923,14888,1083,1,3,12,12.0,1922.0,50.16666666666666,57.09666666666667,50.16666575,57.09666666666667,57.09666666666667,0.8141936552984197,0.3635488127678312,0.0,0.0,0.5689473991476443,0.5689473991476443,0.5689473991476443,dfa72feb5c9e408d972afb025b34e13b
2018,57,63818,717065.9468571015,1904,634,1,2,2,2.0,566.0,28.0,28.0,28.0,28.0,28.0,0.8787468112244897,0.3754743467859841,0.0,0.0,1.3482142857142858,0.6517857142857142,0.6517857142857142,cc0cd73a243e42d7961a136a16adb02a
2018,80,34640,322121.2051765988,3829,637,1,2,4,4.0,550.0,35.0,35.0,34.999998,35.0,35.0,0.8117059948979591,0.36309690088434027,0.0,0.0,0.5660714285714286,0.5660714285714286,0.5660714285714286,b00ade78ed5f4522b071532f55e2d557
2018,251,311405,3671824.514902049,17677,1091,1,3,13,13.0,2230.0,52.769230769230774,56.176923076923075,48.53235523076923,51.94000000000001,51.94000000000001,0.9711389608241636,0.3932266747735517,0.0,0.0,0.8301146293060039,0.8301146293060039,0.8301146293060039,62c702e800634cd990539f9d2e84d6bb
2018,145,463588,5832874.877092996,14486,1370,1,5,15,15.0,2902.0,46.66666666666666,47.98666666666666,32.4032906,33.723333333333336,33.723333333333336,0.8985744031170191,0.3792152354074307,0.0,0.0,0.6815261441138677,0.6815261441138677,0.6815261441138677,96567e74e9d6445d8084792bda7d87b4
2018,205,366890,7936823.143020977,14432,723,1,2,9,9.0,1262.0,52.88888888888889,52.88888888888889,52.88888766666667,52.88888888888889,52.88888888888889,0.979151309494386,0.3948051691365522,0.0,0.0,1.1443907563025209,0.8556092436974789,0.8556092436974789,c72e8f94e9f54fa9ab82fe595653f6c6
2018,132,697910,10631509.338145092,8864,362,1,1,6,6.0,1892.0,63.0,63.0,63.0,63.0,63.0,0.9895560251672686,0.3968644387864497,0.0,0.0,1.1021957671957672,0.8978042328042328,0.8978042328042328,425cbf1d24a24aceb1a27e9eb4ba2036
2018,34,33430,316260.32762627327,1569,719,1,2,2,2.0,270.0,28.0,28.0,18.973516,18.973333333333333,18.973333333333333,0.3429091834824827,0.2872265673277042,0.0,0.0,1.8106113843991567,0.1893886156008433,0.1893886156008433,074e669e68cb44c98d98bfdeb68d69f1
