REGISTRO DO COMPLEXO,REGISTRO DO GRUPO,NOME DO GRUPO,REGISTRO DA EMPRESA,NOME DA EMPRESA,NOME DO COMPLEXO,TOTAL SALAS DO COMPLEXO,Nº DE DIAS OBRIGAÇÃO PROPORCIONAL,OBRIGAÇÃO_TOTAL+INCREMENTO,OBRIGAÇÃO_PROP+INCREMENTO,OBRIGAÇÃO_TOTAL,OBG_FINAL,Nº DE DIAS VALIDADOS,Nº DE TÍTULOS DIFERENTES OBRIGAÇÃO,Nº DE TÍTULOS DIFERENTES DECLARADOS,CUMPRIU COTA,ANO,TRANSFERÊNCIA Dias Origem,TRANSFERÊNCIA Dias Recebidos,OBRIGAÇÃO_TOTAL_POR_SALA,OBRIGAÇÃO_TOTAL+INCREMENTO_POR_SALA,OBRIGAÇÃO_PROP_POR_SALA,OBRIGAÇÃO_PROP+INCREMENTO_POR_SALA,OBRIGAÇÃO_FINAL_POR_SALA,CUMPRIMENTO_PROPORCIONAL,DIAS_FUNC_INFERIDOS,CUMPRIMENTO_PROP_TRUNCADO,CUMPRIMENTO_LINEAR,CUMPRIMENTO_NORMALIZADO,CUMPRIMENTO_TRIWEIGHT
2392,6000037.0,KINOPLEX,1991,EMPRESA CINEMAS SÃO LUIZ S/A,KINOPLEX SÃO LUIZ,4,195.999989,216.25,216.25,196,237.87,238.54,6,35,SIM,2018,0.0,21.62,49.0,54.0625,48.99999725,54.0625,59.4675,1.002816664564678,364.9999795153061,0.9999920664007301,0.9971833354353219,0.39894069788047926,0.9999761993910159
30652,6000037.0,KINOPLEX,1991,EMPRESA CINEMAS SÃO LUIZ S/A,KINOPLEX UBERABA,6,378.0,430.92,430.92,378,352.72,352.72,9,20,SIM,2018,78.2,0.0,63.0,71.82000000000001,63.0,71.82000000000001,58.78666666666667,1.0,365.0,1.0,1.0,0.3989422804014327,1.0
13454,6000037.0,KINOPLEX,1991,EMPRESA CINEMAS SÃO LUIZ S/A,KINOPLEX VIA PARQUE,6,378.0,424.5,424.5,378,396.67,396.67,9,23,SIM,2018,27.83,0.0,63.0,70.75,63.0,70.75,66.11166666666666,1.0,365.0,1.0,1.0,0.3989422804014327,1.0
17204,6000037.0,KINOPLEX,1991,EMPRESA CINEMAS SÃO LUIZ S/A,KINOPLEX VILA OLÍMPIA,7,441.0,441.0,441.0,441,304.17,304.17,11,27,SIM,2018,136.83,0.0,63.0,63.0,63.0,63.0,43.45285714285715,1.0,365.0,1.0,1.0,0.3989422804014327,1.0
17366,6000037.0,KINOPLEX,1991,EMPRESA CINEMAS SÃO LUIZ S/A,KINOPLEX WEST SHOPPING,5,280.0,315.21,315.21,280,424.67,424.67,8,21,SIM,2018,0.0,109.46,56.0,63.041999999999994,56.0,63.041999999999994,84.934,1.0,365.0,1.0,1.0,0.3989422804014327,1.0
13482,6000037.0,KINOPLEX,11751,SR RIO DE JANEIRO CINEMAS S/A,KINOPLEX FASHION MALL,4,195.999989,198.5,198.5,196,230.15,230.15,6,28,SIM,2018,0.0,31.65,49.0,49.625,48.99999725,49.625,57.5375,1.0,364.9999795153061,1.0,1.0,0.3989422804014327,1.0
11752,6000037.0,KINOPLEX,11751,SR RIO DE JANEIRO CINEMAS S/A,KINOPLEX LEBLON,4,195.999989,210.43,210.43,196,172.68,172.68,6,15,SIM,2018,37.75,0.0,49.0,52.6075,48.99999725,52.6075,43.17,1.0,364.9999795153061,1.0,1.0,0.3989422804014327,1.0
13416,6000037.0,KINOPLEX,11751,SR RIO DE JANEIRO CINEMAS S/A,KINOPLEX TIJUCA,6,364.882362,425.24,412.12,378,401.15,401.15,9,31,SIM,2018,10.97,0.0,63.0,70.87333333333333,60.813727,68.68666666666667,66.85833333333333,1.0,352.3334976984127,1.0,1.0,0.3989422804014327,1.0
2391,6000037.0,KINOPLEX,1994,SR SÃO PAULO CINEMAS S/A,KINOPLEX ITAIM,6,378.0,378.0,378.0,378,236.78,236.78,9,31,SIM,2018,141.22,0.0,63.0,63.0,63.0,63.0,39.46333333333333,1.0,365.0,1.0,1.0,0.3989422804014327,1.0
26897,6000038.0,LASER,19465,CINE LASER CINEMAS EIRELI,CINE LASER ARIQUEMES,3,126.0,127.82,127.82,126,127.82,99.92,5,10,NÃO,2018,0.0,0.0,42.0,42.60666666666666,42.0,42.60666666666666,42.60666666666666,0.781724299796589,365.0,0.9523557187007107,0.781724299796589,0.38955092648771533,0.8637689372752255
36481,6000038.0,LASER,19465,CINE LASER CINEMAS EIRELI,CINE LASER ITABAIANA,4,195.999989,202.81,202.81,196,202.81,163.25,6,11,NÃO,2018,0.0,0.0,49.0,50.7025,48.99999725,50.7025,50.7025,0.8049405847837878,364.9999795153061,0.9619518245355093,0.8049405847837878,0.3914245036137743,0.8901433836142542
38137,6000038.0,LASER,19465,CINE LASER CINEMAS EIRELI,CINE LASER JI-PARANÁ,3,120.131523,132.29,126.42,126,126.42,100.0,5,10,NÃO,2018,0.0,0.0,42.0,44.096666666666664,40.043841,42.14,42.14,0.7910140800506249,348.0000467857143,0.9563248852629134,0.7910140800506249,0.3903247903882467,0.8746138917658747
21688,6000038.0,LASER,19465,CINE LASER CINEMAS EIRELI,CINE LASER SANTARÉM,2,69.999996,70.0,70.0,70,70.0,41.25,4,6,NÃO,2018,0.0,0.0,35.0,35.0,34.999998,35.0,35.0,0.5892857142857143,364.9999791428571,0.8313137755102041,0.5892857142857143,0.3666741699953168,0.5745064798696905
19467,6000038.0,LASER,19465,CINE LASER CINEMAS EIRELI,CINE LASER SORRISO,2,69.999996,70.0,70.0,70,70.0,58.08,4,8,NÃO,2018,0.0,0.0,35.0,35.0,34.999998,35.0,35.0,0.8297142857142857,364.9999791428571,0.9710027755102041,0.8297142857142857,0.3931998998360698,0.9155064616168892
19466,6000038.0,LASER,19465,CINE LASER CINEMAS EIRELI,CINE LASER VILHENA,2,69.999996,70.0,70.0,70,70.0,63.92,4,8,NÃO,2018,0.0,0.0,35.0,35.0,34.999998,35.0,35.0,0.9131428571428571,364.9999791428571,0.9924558367346938,0.9131428571428571,0.39744027218280426,0.9775378240306812
37997,6000086.0,LB CINEMAS,22215,LB CINEMAS EIRELI,CINESERCLA FEIRA DE SANTANA,5,280.0,322.35,322.35,280,322.35,138.47,8,13,NÃO,2018,0.0,0.0,56.0,64.47,56.0,64.47,64.47,0.4295641383589266,365.0,0.6746029277538061,0.4295641383589266,0.33904003903516194,0.30700444608527544
24667,6000086.0,LB CINEMAS,22215,LB CINEMAS EIRELI,CINESERCLA LINHARES,3,126.0,166.81,166.81,126,166.81,100.92,5,9,NÃO,2018,0.0,0.0,42.0,55.60333333333333,42.0,55.60333333333333,55.60333333333333,0.6049997002577783,365.0,0.843974763203555,0.6049997002577783,0.36900276136231785,0.6011576543767071
22216,6000086.0,LB CINEMAS,22215,LB CINEMAS EIRELI,CINESERCLA OSASCO PLAZA,4,195.999989,196.0,196.0,196,196.0,150.43,6,8,NÃO,2018,0.0,0.0,49.0,49.0,48.99999725,49.0,49.0,0.7675000000000001,364.9999795153061,0.9459437500000001,0.7675000000000001,0.3883040321436059,0.8464395279044317
12006,6000087.0,LOMBARDI & RESENDE,5923,LOMBARDI E RESENDE CINEMAS LTDA ,CINEMAS SÃO JOÃO DEL REI GABRIEL PASSOS,1,28.0,28.0,28.0,28,28.0,46.92,3,9,SIM,2018,0.0,0.0,28.0,28.0,28.0,28.0,28.0,1.6757142857142857,365.0,0.5434102040816327,0.3242857142857143,0.31751397966941375,0.1604661259663959
6703,6000087.0,LOMBARDI & RESENDE,5923,LOMBARDI E RESENDE CINEMAS LTDA ,CINEMAS SÃO JOÃO DEL REI TIRADENTES,1,28.0,28.0,28.0,28,28.0,28.58,3,6,SIM,2018,0.0,0.0,28.0,28.0,28.0,28.0,28.0,1.0207142857142857,365.0,0.9995709183673469,0.9792857142857143,0.3988567001794818,0.9987133073561845
37197,6000039.0,LUMIERE,37195,LUME EMPRESA CINEMATOGRÁFICA EIRELI-ME,LUMIÈRE BANANA,5,86.68496,280.0,86.68,280,86.68,85.55,8,6,NÃO,2018,0.0,0.0,56.0,56.0,17.336992000000002,17.336000000000002,17.336000000000002,0.986963544070143,113.00003714285715,0.9998300508167889,0.986963544070143,0.3989083818843582,0.9994902390936327
37201,6000039.0,LUMIERE,37195,LUME EMPRESA CINEMATOGRÁFICA EIRELI-ME,LUMIÈRE LONDRINA,5,280.0,285.23,285.23,280,285.23,284.42,8,41,NÃO,2018,0.0,0.0,56.0,57.04600000000001,56.0,57.04600000000001,57.04600000000001,0.9971601865161449,365.0,0.9999919354593769,0.9971601865161449,0.39894067176156267,0.9999758065732407
37199,6000039.0,LUMIERE,37195,LUME EMPRESA CINEMATOGRÁFICA EIRELI-ME,LUMIÈRE LUZIÂNIA,3,126.0,143.0,143.0,126,143.0,130.6,5,10,NÃO,2018,0.0,0.0,42.0,47.666666666666664,42.0,47.666666666666664,47.666666666666664,0.9132867132867133,365.0,0.9924808059073793,0.9132867132867133,0.39744523409117205,0.9776116074392459
37200,6000039.0,LUMIERE,37195,LUME EMPRESA CINEMATOGRÁFICA EIRELI-ME,LUMIÈRE PALMAS,5,280.0,292.64,292.64,280,292.64,286.2,8,22,NÃO,2018,0.0,0.0,56.0,58.528,56.0,58.528,58.528,0.9779934390377255,365.0,0.9995157112746137,0.9779934390377255,0.39884569047201895,0.9985478373169667
37202,6000039.0,LUMIERE,37195,LUME EMPRESA CINEMATOGRÁFICA EIRELI-ME,LUMIÈRE PONTA GROSSA,5,280.0,292.13,292.13,280,292.13,262.9,8,20,NÃO,2018,0.0,0.0,56.0,58.426,56.0,58.426,58.426,0.8999418067298804,365.0,0.9899883579595194,0.8999418067298804,0.39695023681492375,0.9702647693109187
37198,6000039.0,LUMIERE,37195,LUME EMPRESA CINEMATOGRÁFICA EIRELI-ME,LUMIÈRE PORTAL NORTE,3,126.0,127.5,127.5,126,127.5,137.45,5,10,SIM,2018,0.0,0.0,42.0,42.5,42.0,42.5,42.5,1.0780392156862744,365.0,0.9939098808150711,0.9219607843137256,0.397729325081522,0.9818406852204831
37196,6000039.0,LUMIERE,37195,LUME EMPRESA CINEMATOGRÁFICA EIRELI-ME,LUMIÈRE PORTAL SUL,4,195.999989,248.66,248.66,196,248.66,197.37,6,12,NÃO,2018,0.0,0.0,49.0,62.165,48.99999725,62.165,62.165,0.7937344164722915,364.9999795153061,0.9574545090519739,0.7937344164722915,0.3905453127435502,0.8777168711629268
40889,6000039.0,LUMIERE,17706,SIDARTHA PRODUCOES CINEMATOGRAFI,LUMIÈRE BANANA,5,193.315132,326.88,240.2,280,240.2,210.0,8,22,NÃO,2018,0.0,0.0,56.0,65.376,38.6630264,48.04,48.04,0.8742714404662781,252.00008278571428,0.9841923293175754,0.8742714404662781,0.39580153462556505,0.9533226852504212
17707,6000039.0,LUMIERE,17706,SIDARTHA PRODUCOES CINEMATOGRAFI,LUMIERE CATANDUVA,3,126.0,126.0,126.0,126,126.0,134.48,5,10,SIM,2018,0.0,0.0,42.0,42.0,42.0,42.0,42.0,1.0673015873015872,365.0,0.9954704963466868,0.9326984126984128,0.39803979747883056,0.9864729453209727
37375,6000039.0,LUMIERE,17706,SIDARTHA PRODUCOES CINEMATOGRAFI,LUMIÈRE MACEIÓ,2,69.999996,70.0,70.0,70,70.0,78.3,4,7,SIM,2018,0.0,0.0,35.0,35.0,34.999998,35.0,35.0,1.1185714285714285,364.9999791428571,0.9859408163265306,0.8814285714285715,0.39614771284625544,0.958412651968964
39278,6000096.0,LÚMINE,16442,PNP SUL LTDA,CINE LÚMINE CAÇADOR,1,28.0,28.0,28.0,28,28.0,48.28,3,3,SIM,2018,0.0,0.0,28.0,28.0,28.0,28.0,28.0,1.7242857142857144,365.0,0.4754102040816325,0.2757142857142856,0.3068999650725079,0.10744977173780769
39277,6000096.0,LÚMINE,16442,PNP SUL LTDA,CINE LÚMINE CURITIBANOS,1,28.0,28.0,28.0,28,28.0,54.78,3,4,SIM,2018,0.0,0.0,28.0,28.0,28.0,28.0,28.0,1.9564285714285714,365.0,0.08524438775510212,0.043571428571428594,0.25250699205905713,0.000619437349158574
41815,6000096.0,LÚMINE,16442,PNP SUL LTDA,LÚMINE CAMPOS NOVOS,1,0.920548,28.0,0.92,28,0.92,0.0,3,SEM ENVIO VÁLIDO NO SCB,FORA DO ESCOPO DE AFERIÇÃO,2018,0.0,0.0,28.0,28.0,0.920548,0.92,0.92,0.0,12.000000714285715,0.0,0.0,0.24197072451914337,0.0
6690,6000088.0,MAHMUD,5289,MAHMUD & PEREIRA LTDA.,CACHOEIRA DO SUL,2,69.999996,70.0,70.0,70,70.0,36.75,4,7,NÃO,2018,0.0,0.0,35.0,35.0,34.999998,35.0,35.0,0.525,364.9999791428571,0.774375,0.525,0.3563823765201833,0.4643591110839844
23879,6000088.0,MAHMUD,5289,MAHMUD & PEREIRA LTDA.,SANTA CRUZ DO SUL,2,69.999996,70.0,70.0,70,70.0,42.5,4,6,NÃO,2018,0.0,0.0,35.0,35.0,34.999998,35.0,35.0,0.6071428571428571,364.9999791428571,0.8456632653061225,0.6071428571428571,0.36931442387371427,0.6047730045217926
2654,6000089.0,MAJESTIC,2653,EMPRESA DE CINEMAS MAJESTIC ,LUMIÈRE ARAGUAIA,5,280.0,293.16,293.16,280,293.16,258.33,8,21,NÃO,2018,0.0,0.0,56.0,58.632000000000005,56.0,58.632000000000005,58.632000000000005,0.8811911584117886,365.0,0.9858844591604673,0.8811911584117886,0.3961365501223118,0.9582483104607366
16702,6000089.0,MAJESTIC,2653,EMPRESA DE CINEMAS MAJESTIC ,LUMIÈRE BOUGAINVILLE,5,224.920618,292.8,237.72,280,237.72,152.68,8,42,NÃO,2018,0.0,0.0,56.0,58.56,44.9841236,47.544,47.544,0.6422682147063773,293.20009132142854,0.8720279697906375,0.6422682147063773,0.37421508686295674,0.6631186533903949
16701,6000089.0,MAJESTIC,2653,EMPRESA DE CINEMAS MAJESTIC ,LUMIÈRE CATALÃO,3,126.0,144.34,144.34,126,144.34,149.5,5,11,SIM,2018,0.0,0.0,42.0,48.11333333333334,42.0,48.11333333333334,48.11333333333334,1.0357489261465982,365.0,0.998722014279365,0.9642510738534018,0.39868744056166766,0.9961709404933345
38237,6000040.0,MOBICINE,38236,C A V LEMOS E CIA LTDA - ME,MOBI CINE AÇAILÂNDIA,3,126.0,129.15,129.15,126,129.15,137.97,5,9,SIM,2018,0.0,0.0,42.0,43.050000000000004,42.0,43.050000000000004,43.050000000000004,1.068292682926829,365.0,0.9953361094586556,0.9317073170731709,0.39801305271252924,0.9860734825525477
28563,6000040.0,MOBICINE,28561,C A VIEIRA LEMOS E CIA LTDA,MOBI CINE PARAGOMINAS,2,69.999996,70.0,70.0,70,70.0,73.98,4,5,SIM,2018,0.0,0.0,35.0,35.0,34.999998,35.0,35.0,1.056857142857143,364.9999791428571,0.9967672653061225,0.9431428571428571,0.39829796399236167,0.9903331138552386
38513,6000040.0,MOBICINE,28561,C A VIEIRA LEMOS E CIA LTDA,MOBI CINE REDENÇÃO,3,102.871247,127.0,103.87,126,103.87,116.02,5,7,SIM,2018,0.0,0.0,42.0,42.333333333333336,34.29041566666667,34.623333333333335,34.623333333333335,1.1169731395012996,298.0000409126984,0.9863172846352095,0.8830268604987004,0.396222288394589,0.9595109423720759
31594,6000040.0,MOBICINE,28561,C A VIEIRA LEMOS E CIA LTDA,MOBI CINE TUCURUÍ,3,126.0,127.33,127.33,126,127.33,134.63,5,9,SIM,2018,0.0,0.0,42.0,42.443333333333335,42.0,42.443333333333335,42.443333333333335,1.0573313437524543,365.0,0.9967131170235379,0.9426686562475457,0.3982871805629848,0.9901717263595488
17629,6000040.0,MOBICINE,17628,C.A.V. LEMOS,MOBI CINE ARAGUAÍNA,3,126.0,128.1,128.1,126,128.1,155.38,5,10,SIM,2018,0.0,0.0,42.0,42.699999999999996,42.0,42.699999999999996,42.699999999999996,1.2129586260733802,365.0,0.9546486235809382,0.7870413739266198,0.3899977841995487,0.8700228364491688
34401,6000040.0,MOBICINE,17628,C.A.V. LEMOS,MOBI CINE GURUPI,3,126.0,128.33,128.33,126,128.33,142.32,5,10,SIM,2018,0.0,0.0,42.0,42.77666666666667,42.0,42.77666666666667,42.77666666666667,1.1090158185926906,365.0,0.9881155512965656,0.8909841814073094,0.3965787052695762,0.9647686956916778
37281,6000040.0,MOBICINE,37280,LEMOS & MORAIS LTDA - ME,MOBI CINE PARACATU,3,126.0,128.07,128.07,126,128.07,136.62,5,8,SIM,2018,0.0,0.0,42.0,42.69,42.0,42.69,42.69,1.0667603654251583,365.0,0.9955430536082993,0.9332396345748417,0.39805423807963053,0.9866886654038761
33066,6000040.0,MOBICINE,33065,LEMOS & SILVA LTDA - ME,MOBICINE GLÓRIA,2,69.999996,70.0,70.0,70,70.0,77.43,4,5,SIM,2018,0.0,0.0,35.0,35.0,34.999998,35.0,35.0,1.1061428571428573,364.9999791428571,0.988733693877551,0.8938571428571427,0.39670129530535025,0.966580440565253
40731,6000040.0,MOBICINE,40730,RG PALMA EXIBICAO CINEMATOGRAFI,MOBI CINE,2,26.465752,70.0,26.47,70,26.47,36.12,4,4,SIM,2018,0.0,0.0,35.0,35.0,13.232876,13.235,13.235,1.364563656970155,137.99999257142858,0.8670933400165473,0.6354363430298451,0.37329291851584767,0.6519248736527533
32792,6000041.0,MOVIE ARTE,14251,MOVIE ARTE CINEMAS LTDA,CINE MARCOPOLO,2,69.999996,70.0,70.0,70,70.0,74.7,4,6,SIM,2018,0.0,0.0,35.0,35.0,34.999998,35.0,35.0,1.0671428571428572,364.9999791428571,0.9954918367346939,0.9328571428571428,0.39804404466334986,0.986536389190343
18040,6000041.0,MOVIE ARTE,14251,MOVIE ARTE CINEMAS LTDA,MOVIE ARTE CINEMAS BENTO GONÇALVES,2,65.780818,70.0,65.78,70,65.78,52.0,4,5,NÃO,2018,0.0,0.0,35.0,35.0,32.890409,32.89,32.89,0.7905138339920948,342.9999795714286,0.9561155462513085,0.7905138339920948,0.39028393742340145,0.8740396599282352
14252,6000041.0,MOVIE ARTE,14251,MOVIE ARTE CINEMAS LTDA,MOVIE ARTE CINEMAS ERECHIM,1,28.0,28.0,28.0,28,28.0,30.0,3,4,SIM,2018,0.0,0.0,28.0,28.0,28.0,28.0,28.0,1.0714285714285714,365.0,0.9948979591836735,0.9285714285714286,0.3979258674986881,0.9847718372021863
37102,6000041.0,MOVIE ARTE,37101,ROBERTA GORNISKI ME,MOVIE ARTE NOVA PRATA,1,28.0,28.0,28.0,28,28.0,17.25,3,4,NÃO,2018,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.6160714285714286,365.0,0.8525988520408163,0.6160714285714286,0.37059735316446674,0.6197752521326206
2922,6000042.0,MOVIECOM BOTUCATU,2921,CINEMATOGRÁFICA JARAGUÁ LTDA,MOVIECOM JARAGUÁ,5,280.0,280.0,280.0,280,295.0,312.0,8,12,SIM,2018,0.0,15.0,56.0,56.0,56.0,56.0,59.0,1.0576271186440678,365.0,0.9966791151967825,0.9423728813559322,0.398280409374687,0.9900703937943426
4846,6000042.0,MOVIECOM BOTUCATU,2914,CINEMATOGRÁFICA PASSOS LTDA,MOVIECOM BOAVISTA,5,280.0,280.0,280.0,280,295.0,315.03,8,13,SIM,2018,0.0,15.0,56.0,56.0,56.0,56.0,59.0,1.0678983050847457,365.0,0.9953898201666188,0.9321016949152543,0.3980237416374759,0.9862331237904978
17420,6000042.0,MOVIECOM BOTUCATU,2914,CINEMATOGRÁFICA PASSOS LTDA,MOVIECOM FRANCA,4,195.999989,196.0,196.0,196,196.0,228.52,6,14,SIM,2018,0.0,0.0,49.0,49.0,48.99999725,49.0,49.0,1.1659183673469389,364.9999795153061,0.9724710953769262,0.8340816326530611,0.39348867743983346,0.9196659453787029
2919,6000042.0,MOVIECOM BOTUCATU,2914,CINEMATOGRÁFICA PASSOS LTDA,MOVIECOM PENHA,6,378.0,378.0,378.0,378,378.0,388.62,9,17,SIM,2018,0.0,0.0,63.0,63.0,63.0,63.0,63.0,1.0280952380952382,365.0,0.9992106575963718,0.9719047619047618,0.39878486043877853,0.9976338414815972
2915,6000042.0,MOVIECOM BOTUCATU,2914,CINEMATOGRÁFICA PASSOS LTDA,MOVIECOM PRUDENSHOPPING,4,195.999989,196.0,196.0,196,196.0,216.17,6,13,SIM,2018,0.0,0.0,49.0,49.0,48.99999725,49.0,49.0,1.1029081632653062,364.9999795153061,0.9894099099333611,0.8970918367346938,0.39683544587538766,0.9685649921442602
2917,6000042.0,MOVIECOM BOTUCATU,2914,CINEMATOGRÁFICA PASSOS LTDA,MOVIECOM TIVOLI,4,187.216431,196.0,187.22,196,187.22,221.1,6,12,SIM,2018,0.0,0.0,49.0,49.0,46.80410775,46.805,46.805,1.1809635722679201,348.64284344387755,0.9672521855120333,0.8190364277320799,0.39246322498748665,0.9049386952072652
2907,6000042.0,MOVIECOM BOTUCATU,2904,CINEPASS CINEMATOGRÁFICA LTDA,MOVIECOM JAÚ,2,69.999996,70.0,70.0,70,70.0,104.32,4,9,SIM,2018,0.0,0.0,35.0,35.0,34.999998,35.0,35.0,1.4902857142857142,364.9999791428571,0.759619918367347,0.5097142857142858,0.35376282579381013,0.4383177238654998
2924,6000042.0,MOVIECOM BOTUCATU,2923,EMPRESA CINEMATOGRÁFICA IPATINGA ,MOVIECOM VALE DO AÇO,4,195.999989,225.57999999999998,225.58,196,235.58,238.7,6,12,SIM,2018,0.0,10.0,49.0,56.394999999999996,48.99999725,56.395,58.895,1.013243908650989,364.9999795153061,0.9998245988836443,0.986756091349011,0.39890729447492584,0.9994738889421914
2913,6000042.0,MOVIECOM BOTUCATU,2912,MAXI CINEMATOGRÁFICA LTDA,MOVIECOM MAXI,7,424.871437,441.0,424.87,441,369.87,408.52,11,24,SIM,2018,55.0,0.0,63.0,63.0,60.695919571428576,60.69571428571429,52.83857142857143,1.1044961743315218,351.6509625963719,0.9890805495500762,0.8955038256684782,0.3967701003188175,0.9675980498705112
25231,6000042.0,MOVIECOM BOTUCATU,25229,MOVIEPASS CINEMATOGRÁFICA LTDA,MOVIECOM TAUBATÉ,5,277.008308,280.0,277.01,280,292.01,312.07,8,15,SIM,2018,0.0,15.0,56.0,56.0,55.4016616,55.402,58.402,1.0686962775247424,361.10011578571425,0.9952808214542436,0.9313037224752576,0.39800205019089957,0.9859091712020154
2893,6000097.0,MOVIECOM SÃO PAULO,2897,MOVIE CINEMAS LTDA,MOVIECOM BURITI,6,378.0,390.43,390.43,378,357.43,361.45,9,16,SIM,2018,33.0,0.0,63.0,65.07166666666667,63.0,65.07166666666667,59.571666666666665,1.0112469574462133,365.0,0.9998735059482031,0.9887530425537867,0.39891704928659705,0.9996205658448208
15211,6000097.0,MOVIECOM SÃO PAULO,2897,MOVIE CINEMAS LTDA,MOVIECOM CASTANHAL,3,126.0,147.36,147.36,126,171.36,171.72,5,9,SIM,2018,0.0,24.0,42.0,49.120000000000005,42.0,49.120000000000005,57.120000000000005,1.0021008403361344,365.0,0.9999955864698821,0.9978991596638656,0.39894140003051914,0.9999867594680839
2896,6000097.0,MOVIECOM SÃO PAULO,2897,MOVIE CINEMAS LTDA,MOVIECOM CASTANHEIRA,7,441.0,481.33,481.33,441,419.33,419.43,11,21,SIM,2018,62.0,0.0,63.0,68.76142857142857,63.0,68.76142857142857,59.90428571428571,1.0002384756635585,365.0,0.9999999431293579,0.9997615243364415,0.39894226905738106,0.9999998293880834
6181,6000097.0,MOVIECOM SÃO PAULO,2897,MOVIE CINEMAS LTDA,MOVIECOM CONQUISTA SUL,3,126.0,147.82999999999998,147.83,126,141.83,141.98,5,9,SIM,2018,6.0,0.0,42.0,49.276666666666664,42.0,49.27666666666667,47.27666666666667,1.001057604174011,365.0,0.9999988814734111,0.9989423958259891,0.3989420572877211,0.9999966444239866
22977,6000097.0,MOVIECOM SÃO PAULO,2897,MOVIE CINEMAS LTDA,MOVIECOM MACAPÁ SHOPPING,5,280.0,280.0,280.0,280,313.0,314.55,8,13,SIM,2018,0.0,33.0,56.0,56.0,56.0,56.0,62.6,1.0049520766773163,365.0,0.999975476936582,0.9950479233226837,0.3989373887880009,0.999926432613873
27281,6000097.0,MOVIECOM SÃO PAULO,2897,MOVIE CINEMAS LTDA,MOVIECOM PÁTEO ITAQUÁ,5,280.0,280.0,280.0,280,320.0,337.35,8,12,SIM,2018,0.0,40.0,56.0,56.0,56.0,56.0,64.0,1.05421875,365.0,0.9970603271484375,0.94578125,0.3983563312361192,0.9912068810710335
13915,6000097.0,MOVIECOM SÃO PAULO,2897,MOVIE CINEMAS LTDA,MOVIECOM PÁTIO BELÉM,6,378.0,396.6,396.6,378,362.6,362.85,9,20,SIM,2018,34.0,0.0,63.0,66.10000000000001,63.0,66.10000000000001,60.43333333333334,1.0006894649751792,365.0,0.999999524638048,0.9993105350248208,0.3989421855804534,0.9999985739148218
25394,6000097.0,MOVIECOM SÃO PAULO,2897,MOVIE CINEMAS LTDA,MOVIECOM PÁTIO MARABÁ,5,280.0,285.5,285.5,280,309.5,320.15,8,12,SIM,2018,0.0,24.0,56.0,57.1,56.0,57.1,61.9,1.0344103392568658,365.0,0.9988159285522274,0.9655896607431342,0.39870616222176186,0.9964519900721647
2894,6000097.0,MOVIECOM SÃO PAULO,2897,MOVIE CINEMAS LTDA,MOVIECOM PRAIA SHOPPING,7,441.0,480.89,480.89,441,462.89,463.27,11,28,SIM,2018,18.0,0.0,63.0,68.69857142857143,63.0,68.69857142857143,66.12714285714286,1.00082092937847,365.0,0.9999993260749556,0.99917907062153,0.3989421459728583,0.9999979782262293
29852,6000097.0,MOVIECOM SÃO PAULO,2897,MOVIE CINEMAS LTDA,MOVIECOM SHOPPING PASSEIO,4,195.999989,196.0,196.0,196,196.0,173.23,6,9,FORA DO ESCOPO DE AFERIÇÃO,2018,0.0,0.0,49.0,49.0,48.99999725,49.0,49.0,0.8838265306122448,364.9999795153061,0.9865037250104123,0.8838265306122448,0.396259226032285,0.9600551650081081
5573,6000097.0,MOVIECOM SÃO PAULO,2897,MOVIE CINEMAS LTDA,MOVIECOM UNIMART,6,378.0,378.0,378.0,378,378.0,413.9,9,14,SIM,2018,0.0,0.0,63.0,63.0,63.0,63.0,63.0,1.094973544973545,365.0,0.9909800257551581,0.9050264550264551,0.39714710700150657,0.9731834232070854
25924,6000097.0,MOVIECOM SÃO PAULO,25923,XMOVIES LTDA,XMOVIES SHOPPING PÁTIO GUARULHOS,4,195.999989,196.0,196.0,196,228.0,232.2,6,13,SIM,2018,0.0,32.0,49.0,49.0,48.99999725,49.0,57.0,1.018421052631579,364.9999795153061,0.9996606648199446,0.9815789473684211,0.39887459856802604,0.9989823398658533
34495,6000045.0,MULTICINE,34494,MOVIECINE EMPRESA DE CINEMAS LTDA- ,MULTICINE CINEMAS CAXIAS,4,195.999989,230.7,230.7,196,230.7,166.42,6,13,NÃO,2018,0.0,0.0,49.0,57.675,48.99999725,57.675,57.675,0.7213697442566103,364.9999795153061,0.9223651805843732,0.7213697442566103,0.3837530842757081,0.7847091194294309
40529,6000045.0,MULTICINE,34494,MOVIECINE EMPRESA DE CINEMAS LTDA- ,MULTICINE PIAUÍ SHOPPING,4,67.123284,207.0,78.12,196,78.12,48.75,6,5,NÃO,2018,0.0,0.0,49.0,51.75,16.780821,19.53,19.53,0.6240399385560675,124.9999931632653,0.8586540321990745,0.6240399385560675,0.3717210702532532,0.6330742382085603
