REGISTRO DO GRUPO,ANO,NOME DO GRUPO,REGISTRO DA EMPRESA,REGISTRO DO COMPLEXO,TOTAL SALAS DO COMPLEXO,Nº DE DIAS OBRIGAÇÃO PROPORCIONAL,OBRIGAÇÃO_TOTAL+INCREMENTO,OBRIGAÇÃO_PROP+INCREMENTO,OBRIGAÇÃO_TOTAL,OBG_FINAL,Nº DE DIAS VALIDADOS,Nº DE TÍTULOS DIFERENTES OBRIGAÇÃO,Nº DE TÍTULOS DIFERENTES DECLARADOS,TRANSFERÊNCIA Dias Origem,TRANSFERÊNCIA Dias Recebidos,OBRIGAÇÃO_TOTAL_POR_SALA,OBRIGAÇÃO_TOTAL+INCREMENTO_POR_SALA,OBRIGAÇÃO_PROP_POR_SALA,OBRIGAÇÃO_PROP+INCREMENTO_POR_SALA,OBRIGAÇÃO_FINAL_POR_SALA,CUMPRIMENTO_PROPORCIONAL,DIAS_FUNC_INFERIDOS,CUMPRIMENTO_PROP_TRUNCADO,CUMPRIMENTO_LINEAR,CUMPRIMENTO_NORMALIZADO,CUMPRIMENTO_TRIWEIGHT
6000040.0,2017,MOBICINE,7,7,19,551.830147,770.0,551.830147,770,551.8199999999999,328.5,33,2788747,0.0,0.0,40.526315789473685,40.526315789473685,29.043691947368423,29.043691947368423,29.04315789473684,0.5953028161356965,261.5818229285714,0.8362201893723021,0.5953028161356965,0.36757480187708963,0.5953028161356965
6000041.0,2017,MOVIE ARTE,4,4,6,178.509581,196.0,178.509581,196,178.51000000000002,54.0,14,4424,0.0,0.0,32.666666666666664,32.666666666666664,29.751596833333334,29.751596833333334,29.75166666666667,0.30250406139712055,332.4285564540816,0.5134994156324884,0.3025040613971206,0.31280076477270935,0.3025040613971206
6000042.0,2017,MOVIECOM BOTUCATU,10,10,46,2481.931714,2520.5,2489.431714,2513,2489.44,2637.5,72,2122172415168162923,35.0,35.0,54.630434782608695,54.79347826086956,53.95503726086956,54.118080739130434,54.11826086956522,1.0594752233434026,360.48749526860325,0.9964626978082524,0.9405247766565974,0.39823731430330994,0.9405247766565974
6000045.0,2017,MULTICINE,13,13,50,2320.356238,2519.5,2333.856238,2506,2333.87,1484.0,80,1871377527145292847,0.0,0.0,50.12,50.39,46.407124759999995,46.67712476,46.6774,0.6358537536366636,337.9609045770151,0.8673975112594923,0.6358537536366636,0.3733496953187097,0.6358537536366636
6000046.0,2017,ORIENT,5,5,18,892.3561360000001,910.0,892.3561360000001,910,892.36,776.0,29,26102219SEM ENVIO VÁLIDO NO SCB,3.5,3.5,50.55555555555556,50.55555555555556,49.575340888888896,49.575340888888896,49.57555555555555,0.869604195616119,357.92306553846157,0.9829969341990806,0.869604195616119,0.3955650356988293,0.869604195616119
6000047.0,2017,PINHEIRO,4,4,9,335.999988,336.0,335.999988,336,336.0,250.5,17,9887,0.0,0.0,37.333333333333336,37.333333333333336,37.333332,37.333332,37.333333333333336,0.7455357142857143,364.9999869642857,0.9352479272959184,0.7455357142857143,0.3862329594946081,0.7455357142857143
6000048.0,2017,PLANET CINEMAS,2,2,9,475.999989,480.0,479.999989,476,480.0,290.5,14,1429,0.0,0.0,52.888888888888886,53.333333333333336,52.88888766666667,53.33333211111111,53.333333333333336,0.6052083333333333,364.9999915651261,0.8441395399305556,0.6052083333333333,0.36903316414835424,0.6052083333333333
6000049.0,2017,PLAYARTE,9,9,51,2871.78057,2891.0,2872.78057,2890,2872.78,2902.5,81,2020322236242845,99.5,99.5,56.666666666666664,56.68627450980392,56.30942294117647,56.32903078431372,56.32901960784314,1.010345379736701,362.69893012110725,0.9998929731181034,0.989654620263299,0.3989209321984817,0.989654620263299
6000050.0,2017,PREMIER,4,4,8,218.24658499999998,294.0,218.24658499999998,294,218.24,43.5,16,3214,0.0,0.0,36.75,36.75,27.280823124999998,27.280823124999998,27.28,0.19932184750733137,270.95239294217686,0.35891449612092696,0.1993218475073314,0.2895343647702564,0.1993218475073314
6000051.0,2017,ROXY,5,5,23,924.000167,1312.5,934.500167,1302,934.5,376.5,36,13414716,0.0,0.0,56.608695652173914,57.06521739130435,40.173920304347824,40.63044204347826,40.630434782608695,0.4028892455858748,259.0323048809524,0.6434587469629942,0.4028892455858748,0.3338013712636401,0.4028892455858748
6000052.0,2017,SALA DE ARTE,4,4,5,150.087668,154.0,150.087668,154,150.09,187.0,13,18203030,0.0,0.0,30.8,30.8,30.0175336,30.0175336,30.018,1.2459191151975482,355.72726506493507,0.9395237887804551,0.7540808848024518,0.3870595821285026,0.7540808848024518
6000053.0,2017,SERCLA,3,3,13,671.999978,675.0,674.999978,672,675.0,367.0,20,191214,0.0,0.0,51.69230769230769,51.92307692307692,51.692306,51.923075230769236,51.92307692307692,0.5437037037037037,364.9999880505953,0.7917936899862825,0.5437037037037037,0.3594997891926786,0.5437037037037037
6000055.0,2017,SPCINE,19,19,20,294.0,574.0,294.0,574,294.0,347.5,58,23213228292727272625262525262725262522,23.5,23.5,28.7,28.7,14.7,14.7,14.7,1.1819727891156462,186.95121951219514,0.9668859040214726,0.8180272108843538,0.39239135556127835,0.8180272108843538
6000056.0,2017,TOP CINEPLEX,3,3,8,335.999981,336.5,336.499981,336,336.5,149.5,14,2256,0.0,0.0,42.0,42.0625,41.999997625,42.062497625,42.0625,0.4442793462109955,364.999979360119,0.6911745549523214,0.4442793462109955,0.34186093215965135,0.4442793462109955
6000057.0,2017,TOPÁZIO,2,2,9,475.999989,476.5,476.499989,476,476.5,487.0,14,4530,23.0,23.0,52.888888888888886,52.94444444444444,52.88888766666667,52.944443222222226,52.94444444444444,1.0220356768100733,364.9999915651261,0.999514428947522,0.9779643231899267,0.3988454347467838,0.9779643231899267
6000058.0,2017,UCI,13,13,113,6023.119696000001,6434.0,6040.119696000001,6417,6040.12,6420.0,169,3436463031333435393532283,32.5,32.5,56.78761061946903,56.93805309734513,53.30194421238939,53.45238669026549,53.452389380530974,1.062892790209466,342.59602447249495,0.9960444969396681,0.937107209790534,0.3981540514133943,0.937107209790534
6000059.0,2017,UCI RIBEIRO,8,8,62,3435.9990789999997,3438.0,3437.9990789999997,3436,3438.0,3985.5,94,4030454534353022,0.0,0.0,55.41935483870968,55.45161290322581,55.41933998387096,55.45159804838709,55.45161290322581,1.1592495636998255,364.9999021638533,0.9746395764614152,0.8407504363001745,0.3939155451886696,0.8407504363001745
6000060.0,2017,UCI ORIENT,3,3,26,1457.99979,1458.0,1457.99979,1458,1458.0,1529.0,39,563239,77.0,77.0,56.07692307692308,56.07692307692308,56.076915,56.076915,56.07692307692308,1.0486968449931413,364.99994742798356,0.997628617287714,0.9513031550068587,0.3984695383064529,0.9513031550068587
6000061.0,2017,VILACINE,2,2,2,56.0,56.0,56.0,56,56.0,0.0,6,0SEM ENVIO VÁLIDO NO SCB,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.0,365.0,0.0,0.0,0.24197072451914337,0.0
6000081.0,2017,ADICINE,4,4,15,727.999989,730.5,730.499989,728,730.5,411.0,24,12141611,0.0,0.0,48.53333333333333,48.7,48.5333326,48.699999266666666,48.7,0.5626283367556468,364.9999944848901,0.8087060281908681,0.5626283367556468,0.36255266984807827,0.5626283367556468
6000083.0,2017,CASAL CINE,4,4,4,112.0,112.0,112.0,112,112.0,73.0,12,3101410,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.6517857142857143,365.0,0.8787468112244898,0.6517857142857143,0.37547434678598407,0.6517857142857143
6000084.0,2017,CINE FILMES,4,4,7,237.99998799999997,238.0,237.99998799999997,238,238.0,158.0,15,2867,0.0,0.0,34.0,34.0,33.999998285714284,33.999998285714284,34.0,0.6638655462184874,364.99998159663863,0.8870136289810041,0.6638655462184874,0.3770295477109769,0.6638655462184874
6000085.0,2017,EXIBIDORA NACIONAL,6,6,27,1424.701424,1449.5,1432.201424,1442,1432.2,915.5,41,161914151522,0.0,0.0,53.407407407407405,53.68518518518518,52.76671940740741,53.044497185185186,53.044444444444444,0.6392263650328166,360.621372926491,0.8698423843125656,0.6392263650328166,0.37380637069489947,0.6392263650328166
6000086.0,2017,LB CINEMAS,4,4,16,468.290441,801.0,471.290441,798,471.28000000000003,266.5,25,211149,0.0,0.0,49.875,50.0625,29.2681525625,29.4556525625,29.455000000000002,0.565481242573417,214.19299619674183,0.8111934494444584,0.565481242573417,0.363003860973781,0.565481242573417
6000087.0,2017,LOMBARDI & RESENDE,2,2,2,56.0,56.0,56.0,56,56.0,20.0,6,45,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.35714285714285715,365.0,0.5867346938775511,0.3571428571428572,0.32446708327726576,0.3571428571428572
6000088.0,2017,MAHMUD,2,2,4,139.999992,140.0,139.999992,140,140.0,23.5,8,73,0.0,0.0,35.0,35.0,34.999998,34.999998,35.0,0.16785714285714284,364.9999791428571,0.3075382653061224,0.16785714285714282,0.28219148869748867,0.16785714285714282
6000089.0,2017,MAJESTIC,3,3,13,686.0,689.5,689.5,686,689.5,355.0,21,185012,0.0,0.0,52.76923076923077,53.03846153846154,52.76923076923077,53.03846153846154,53.03846153846154,0.5148658448150834,365.0,0.7646448514730172,0.5148658448150834,0.35465276055877726,0.5148658448150834
6000091.0,2017,PMC,3,3,7,293.999985,294.0,293.999985,294,294.0,247.5,13,17513,0.0,0.0,42.0,42.0,41.99999785714285,41.99999785714285,42.0,0.8418367346938775,364.999981377551,0.9749843815077052,0.8418367346938775,0.3939834630770056,0.8418367346938775
6000092.0,2017,RESERVA,2,2,9,475.999989,476.0,475.999989,476,476.0,466.5,14,3446,0.0,0.0,52.888888888888886,52.888888888888886,52.88888766666667,52.88888766666667,52.888888888888886,0.9800420168067226,364.9999915651261,0.9996016789068568,0.9800420168067226,0.3988628347502997,0.9800420168067226
6000094.0,2017,VIAPIANA,1,1,1,28.0,28.0,28.0,28,28.0,0.0,3,SEM ENVIO VÁLIDO NO SCB,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.0,365.0,0.0,0.0,0.24197072451914337,0.0
6000095.0,2017,CSR/UCI RIBEIRO,1,1,6,378.0,379.5,379.5,378,379.5,404.5,9,35,0.0,0.0,63.0,63.25,63.0,63.25,63.25,1.0658761528326746,365.0,0.9956603324879661,0.9341238471673254,0.39807758044155966,0.9341238471673254
6000096.0,2017,LÚMINE,4,4,5,29.342465999999998,154.0,29.342465999999998,154,29.349452,0.0,13,SEM ENVIO VÁLIDO NO SCBSEM ENVIO VÁLIDO NO SCBSEM ENVIO VÁLIDO NO SCBSEM ENVIO VÁLIDO NO SCB,0.0,0.0,30.8,30.8,5.8684932,5.8684932,5.8698904,0.0,69.54545512987012,0.0,0.0,0.24197072451914337,0.0
6000097.0,2017,MOVIECOM SÃO PAULO,12,12,62,3570.191845,3593.5,3579.691845,3584,3579.69,3814.0,97,221229102219262135222817,0.0,0.0,57.806451612903224,57.95967741935484,57.58373943548387,57.73696524193548,57.736935483870965,1.0654553885951017,363.5937565359933,0.9957155921038642,0.9345446114048983,0.39808857940060494,0.9345446114048983
6000101.0,2017,CINE MAX,4,4,5,66.624657,154.0,66.624657,154,66.63,17.5,13,33SEM ENVIO VÁLIDO NO SCBSEM ENVIO VÁLIDO NO SCB,0.0,0.0,30.8,30.8,13.3249314,13.3249314,13.325999999999999,0.2626444544499475,157.90908964285714,0.4563067994465845,0.26264445444994755,0.3039825035082567,0.26264445444994755
6000120.0,2017,TOTALCINE,2,2,7,199.030133,323.0,200.030133,322,200.03,97.5,11,144,0.0,0.0,46.0,46.142857142857146,28.432876142857143,28.575733285714286,28.575714285714287,0.48742688596710493,225.60869113354036,0.7372688027706207,0.48742688596710493,0.3498313380891637,0.48742688596710493
729.0,2018,,1,1,1,25.545206,28.0,25.55,28,25.55,94.67,3,5,0.0,0.0,28.0,28.0,25.545206,25.55,25.55,3.705283757338552,333.00000678571433,0.0,0.0,0.010273180268933637,0.0
945.0,2018,,1,1,1,28.0,28.0,28.0,28,28.0,28.0,3,3,0.0,0.0,28.0,28.0,28.0,28.0,28.0,1.0,365.0,1.0,1.0,0.3989422804014327,1.0
2140.0,2018,,1,1,7,441.0,448.0,448.0,441,448.0,412.68,11,75,0.0,0.0,63.0,64.0,63.0,64.0,64.0,0.9211607142857143,365.0,0.9937843670280613,0.9211607142857143,0.39770436560782174,0.9211607142857143
2351.0,2018,,1,1,1,28.0,28.0,28.0,28,28.0,33.95,3,3,0.0,0.0,28.0,28.0,28.0,28.0,28.0,1.2125000000000001,365.0,0.95484375,0.7874999999999999,0.3900358354912581,0.7874999999999999
2373.0,2018,,1,1,2,69.999996,70.0,70.0,70,70.0,167.2,4,12,0.0,0.0,35.0,35.0,34.999998,35.0,35.0,2.3885714285714283,364.9999791428571,0.0,0.0,0.15213243732163445,0.0
2522.0,2018,,1,1,1,28.0,28.0,28.0,28,28.0,0.0,3,SEM ENVIO VÁLIDO NO SCB,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.0,365.0,0.0,0.0,0.24197072451914337,0.0
2645.0,2018,,1,1,2,69.999996,70.0,70.0,70,70.0,68.58,4,7,0.0,0.0,35.0,35.0,34.999998,35.0,35.0,0.9797142857142856,364.9999791428571,0.9995884897959184,0.9797142857142856,0.3988602044358842,0.9797142857142856
2702.0,2018,,1,1,2,69.999996,70.0,70.0,70,70.0,5.0,4,1,0.0,0.0,35.0,35.0,34.999998,35.0,35.0,0.07142857142857142,364.9999791428571,0.1377551020408163,0.0714285714285714,0.25922445209057304,0.0714285714285714
2864.0,2018,,1,1,3,126.0,126.0,126.0,126,126.0,0.0,5,SEM ENVIO VÁLIDO NO SCB,0.0,0.0,42.0,42.0,42.0,42.0,42.0,0.0,365.0,0.0,0.0,0.24197072451914337,0.0
2950.0,2018,,1,1,1,28.0,28.0,28.0,28,28.0,35.75,3,8,0.0,0.0,28.0,28.0,28.0,28.0,28.0,1.2767857142857142,365.0,0.923389668367347,0.7232142857142858,0.3839497098047812,0.7232142857142858
2954.0,2018,,1,1,1,28.0,28.0,28.0,28,28.0,27.42,3,3,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.9792857142857143,365.0,0.9995709183673469,0.9792857142857143,0.3988567001794818,0.9792857142857143
3072.0,2018,,1,1,3,126.0,126.0,126.0,126,126.0,0.0,5,SEM ENVIO VÁLIDO NO SCB,0.0,0.0,42.0,42.0,42.0,42.0,42.0,0.0,365.0,0.0,0.0,0.24197072451914337,0.0
4051.0,2018,,1,1,1,28.0,28.0,28.0,28,28.0,29.25,3,4,0.0,0.0,28.0,28.0,28.0,28.0,28.0,1.0446428571428572,365.0,0.9980070153061225,0.9553571428571428,0.39854493548060893,0.9553571428571428
4745.0,2018,,1,1,1,8.515069,28.0,8.52,28,8.52,64.0,3,27,0.0,0.0,28.0,28.0,8.515069,8.52,8.52,7.511737089201878,111.00000660714286,0.0,0.0,2.4732978877054906e-10,0.0
4775.0,2018,,1,1,2,69.999996,70.0,70.0,70,70.0,75.67,4,8,0.0,0.0,35.0,35.0,34.999998,35.0,35.0,1.081,364.9999791428571,0.993439,0.919,0.3976356945497737,0.919
4780.0,2018,,1,1,3,126.0,126.0,126.0,126,126.0,0.0,5,SEM ENVIO VÁLIDO NO SCB,0.0,0.0,42.0,42.0,42.0,42.0,42.0,0.0,365.0,0.0,0.0,0.24197072451914337,0.0
4932.0,2018,,1,1,4,195.999989,196.0,196.0,196,196.0,183.67,6,38,0.0,0.0,49.0,49.0,48.99999725,49.0,49.0,0.9370918367346938,364.9999795153061,0.9960425629945856,0.9370918367346938,0.3981536664095456,0.9370918367346938
5091.0,2018,,1,1,1,27.769864,28.0,27.77,28,27.77,110.95,3,63,0.0,0.0,28.0,28.0,27.769864,27.77,27.77,3.9953186892329855,362.00001285714285,0.0,0.0,0.004494478847638098,0.0
5130.0,2018,,1,1,5,280.0,280.0,280.0,280,280.0,324.2,8,13,0.0,0.0,56.0,56.0,56.0,56.0,56.0,1.157857142857143,365.0,0.9750811224489796,0.8421428571428571,0.3940025207034474,0.8421428571428571
5294.0,2018,,1,1,3,126.0,126.0,126.0,126,126.0,139.58,5,8,0.0,0.0,42.0,42.0,42.0,42.0,42.0,1.107777777777778,365.0,0.9883839506172839,0.892222222222222,0.3966319295683906,0.892222222222222
5465.0,2018,,1,1,1,28.0,28.0,28.0,28,28.0,12.75,3,5,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.45535714285714285,365.0,0.7033641581632653,0.4553571428571428,0.34395086912390715,0.4553571428571428
5633.0,2018,,2,2,3,47.983562,98.0,47.980000000000004,98,47.980000000000004,0.0,7,SEM ENVIO VÁLIDO NO SCBSEM ENVIO VÁLIDO NO SCB,0.0,0.0,32.666666666666664,32.666666666666664,15.994520666666666,15.993333333333334,15.993333333333334,0.0,178.71428704081632,0.0,0.0,0.24197072451914337,0.0
5725.0,2018,,1,1,2,69.999996,70.0,70.0,70,70.0,126.85,4,13,0.0,0.0,35.0,35.0,34.999998,35.0,35.0,1.812142857142857,364.9999791428571,0.3404239795918369,0.18785714285714294,0.2868698806920435,0.18785714285714294
5822.0,2018,,1,1,1,28.0,28.0,28.0,28,28.0,26.45,3,11,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.9446428571428571,365.0,0.9969355867346938,0.9446428571428571,0.39833148644412675,0.9446428571428571
5944.0,2018,,1,1,2,69.999996,70.0,70.0,70,70.0,115.37,4,8,0.0,0.0,35.0,35.0,34.999998,35.0,35.0,1.6481428571428571,364.9999791428571,0.5799108367346939,0.35185714285714287,0.323361911221533,0.35185714285714287
5950.0,2018,,1,1,2,69.999996,70.0,70.0,70,70.0,44.25,4,6,0.0,0.0,35.0,35.0,34.999998,35.0,35.0,0.6321428571428571,364.9999791428571,0.8646811224489795,0.6321428571428571,0.37284295805308104,0.6321428571428571
5972.0,2018,,1,1,1,28.0,28.0,28.0,28,28.0,64.48,3,7,0.0,0.0,28.0,28.0,28.0,28.0,28.0,2.302857142857143,365.0,0.0,0.0,0.17073256389682392,0.0
7010.0,2018,,1,1,1,28.0,28.0,28.0,28,28.0,25.75,3,2,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.9196428571428571,365.0,0.9935427295918368,0.9196428571428571,0.3976563183787421,0.9196428571428571
11990.0,2018,,1,1,1,28.0,28.0,28.0,28,28.0,106.88,3,39,0.0,0.0,28.0,28.0,28.0,28.0,28.0,3.817142857142857,365.0,0.0,0.0,0.007543375847865507,0.0
12034.0,2018,,1,1,4,195.999989,196.0,196.0,196,196.0,0.0,6,SEM ENVIO VÁLIDO NO SCB,0.0,0.0,49.0,49.0,48.99999725,49.0,49.0,0.0,364.9999795153061,0.0,0.0,0.24197072451914337,0.0
12323.0,2018,,1,1,1,28.0,28.0,28.0,28,28.0,86.75,3,58,0.0,0.0,28.0,28.0,28.0,28.0,28.0,3.0982142857142856,365.0,0.0,0.0,0.04414877372162998,0.0
12438.0,2018,,1,1,1,0.076712,28.0,0.08,28,0.08,0.0,3,SEM ENVIO VÁLIDO NO SCB,0.0,0.0,28.0,28.0,0.076712,0.08,0.08,0.0,0.9999957142857143,0.0,0.0,0.24197072451914337,0.0
12439.0,2018,,1,1,6,378.0,378.0,378.0,378,378.0,418.8,9,54,0.0,0.0,63.0,63.0,63.0,63.0,63.0,1.107936507936508,365.0,0.9883497102544722,0.892063492063492,0.3966251392159313,0.892063492063492
12476.0,2018,,1,1,2,69.999996,70.0,70.0,70,70.0,28.05,4,10,0.0,0.0,35.0,35.0,34.999998,35.0,35.0,0.40071428571428575,364.9999791428571,0.6408566326530614,0.4007142857142858,0.33336735899982334,0.4007142857142858
12517.0,2018,,1,1,1,1.457534,28.0,1.46,28,1.46,1.17,3,1,0.0,0.0,28.0,28.0,1.457534,1.46,1.46,0.8013698630136986,18.999996785714288,0.9605460686808032,0.8013698630136986,0.3911494766364777,0.8013698630136986
13286.0,2018,,1,1,2,69.999996,70.0,70.0,70,70.0,55.68,4,5,0.0,0.0,35.0,35.0,34.999998,35.0,35.0,0.7954285714285714,364.9999791428571,0.9581505306122449,0.7954285714285714,0.39068125037502494,0.7954285714285714
14325.0,2018,,1,1,1,28.0,28.0,28.0,28,28.0,0.0,3,SEM ENVIO VÁLIDO NO SCB,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.0,365.0,0.0,0.0,0.24197072451914337,0.0
14393.0,2018,,1,1,1,28.0,28.0,28.0,28,28.0,0.0,3,0,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.0,365.0,0.0,0.0,0.24197072451914337,0.0
14489.0,2018,,1,1,1,28.0,28.0,28.0,28,28.0,39.22,3,8,0.0,0.0,28.0,28.0,28.0,28.0,28.0,1.4007142857142856,365.0,0.8394280612244899,0.5992857142857144,0.36816484137362515,0.5992857142857144
14527.0,2018,,1,1,2,69.999996,70.0,70.0,70,70.0,40.57,4,6,0.0,0.0,35.0,35.0,34.999998,35.0,35.0,0.5795714285714286,364.9999791428571,0.8232398163265306,0.5795714285714286,0.3651968977194901,0.5795714285714286
14635.0,2018,,1,1,2,69.999996,70.0,70.0,70,70.0,78.8,4,7,0.0,0.0,35.0,35.0,34.999998,35.0,35.0,1.1257142857142857,364.9999791428571,0.984195918367347,0.8742857142857143,0.3958022449019061,0.8742857142857143
14637.0,2018,,1,1,2,69.999996,70.0,70.0,70,70.0,79.05,4,7,0.0,0.0,35.0,35.0,34.999998,35.0,35.0,1.1292857142857142,364.9999791428571,0.9832852040816327,0.8707142857142858,0.3956220545511263,0.8707142857142858
14781.0,2018,,1,1,3,126.0,156.93,156.93,126,156.93,150.78,5,9,0.0,0.0,42.0,52.31,42.0,52.31,52.31,0.9608105524756261,365.0,0.9984641872027343,0.9608105524756261,0.3986360476657142,0.9608105524756261
14789.0,2018,,1,1,1,28.0,28.0,28.0,28,28.0,23.42,3,7,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.8364285714285715,365.0,0.973244387755102,0.8364285714285715,0.393640847753555,0.8364285714285715
14813.0,2018,,1,1,4,195.999989,204.15,204.15,196,204.15,146.58,6,13,0.0,0.0,49.0,51.0375,48.99999725,51.0375,51.0375,0.7180014695077149,364.9999795153061,0.9204768288001918,0.7180014695077149,0.38339092486301724,0.7180014695077149
14819.0,2018,,1,1,2,69.999996,70.0,70.0,70,70.0,75.25,4,9,0.0,0.0,35.0,35.0,34.999998,35.0,35.0,1.075,364.9999791428571,0.994375,0.925,0.3978218316074972,0.925
14822.0,2018,,1,1,1,28.0,28.0,28.0,28,28.0,224.67,3,38,0.0,0.0,28.0,28.0,28.0,28.0,28.0,8.023928571428572,365.0,0.0,0.0,7.723721399512727e-12,0.0
14828.0,2018,,1,1,2,69.999996,70.0,70.0,70,70.0,50.93,4,4,0.0,0.0,35.0,35.0,34.999998,35.0,35.0,0.7275714285714285,364.9999791428571,0.9257826734693877,0.7275714285714285,0.38440938155639837,0.7275714285714285
14837.0,2018,,1,1,1,16.263014,28.0,16.26,28,16.26,5.25,3,1,0.0,0.0,28.0,28.0,16.263014,16.26,16.26,0.3228782287822878,212.00000392857143,0.5415061069429882,0.3228782287822878,0.31721183479045145,0.3228782287822878
14877.0,2018,,1,1,1,28.0,28.0,28.0,28,28.0,0.0,3,SEM ENVIO VÁLIDO NO SCB,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.0,365.0,0.0,0.0,0.24197072451914337,0.0
14882.0,2018,,1,1,3,126.0,135.8,135.8,126,135.8,123.07,5,5,0.0,0.0,42.0,45.26666666666667,42.0,45.26666666666667,45.26666666666667,0.9062592047128128,365.0,0.9912126632989257,0.9062592047128128,0.3971933053520658,0.9062592047128128
15009.0,2018,,1,1,2,69.999996,70.0,70.0,70,70.0,74.08,4,9,0.0,0.0,35.0,35.0,34.999998,35.0,35.0,1.0582857142857143,364.9999791428571,0.996602775510204,0.9417142857142857,0.398265207364007,0.9417142857142857
15052.0,2018,,1,1,1,28.0,28.0,28.0,28,28.0,16.95,3,5,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.6053571428571428,365.0,0.8442570153061224,0.6053571428571428,0.3690548409397478,0.6053571428571428
15085.0,2018,,1,1,1,28.0,28.0,28.0,28,28.0,30.0,3,4,0.0,0.0,28.0,28.0,28.0,28.0,28.0,1.0714285714285714,365.0,0.9948979591836735,0.9285714285714286,0.3979258674986881,0.9285714285714286
15121.0,2018,,1,1,1,28.0,28.0,28.0,28,28.0,30.75,3,4,0.0,0.0,28.0,28.0,28.0,28.0,28.0,1.0982142857142858,365.0,0.9903539540816326,0.9017857142857142,0.3970228051810257,0.9017857142857142
15269.0,2018,,1,1,1,28.0,28.0,28.0,28,28.0,43.83,3,6,0.0,0.0,28.0,28.0,28.0,28.0,28.0,1.565357142857143,365.0,0.6803713010204081,0.4346428571428571,0.34001930529839636,0.4346428571428571
15294.0,2018,,1,1,1,28.0,28.0,28.0,28,28.0,39.58,3,7,0.0,0.0,28.0,28.0,28.0,28.0,28.0,1.4135714285714285,365.0,0.8289586734693879,0.5864285714285715,0.3662426465725684,0.5864285714285715
15373.0,2018,,2,2,4,127.34245899999999,140.0,127.34,140,127.34,18.5,8,31,0.0,0.0,35.0,35.0,31.835614749999998,31.835,31.835,0.14528035181404114,331.99998239285713,0.2694543230048706,0.1452803518140411,0.2768688441627215,0.1452803518140411
15565.0,2018,,1,1,4,195.999989,223.0,223.0,196,223.0,159.18,6,17,0.0,0.0,49.0,55.75,48.99999725,55.75,55.75,0.7138116591928252,364.9999795153061,0.9180962335860363,0.7138116591928252,0.3829348470505898,0.7138116591928252
15617.0,2018,,1,1,3,9.320549,126.0,9.32,126,9.32,0.0,5,0,0.0,0.0,42.0,42.0,3.1068496666666667,3.106666666666667,3.106666666666667,0.0,27.000003055555556,0.0,0.0,0.24197072451914337,0.0
15645.0,2018,,1,1,1,28.0,28.0,28.0,28,28.0,26.0,3,4,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.9285714285714286,365.0,0.9948979591836735,0.9285714285714286,0.3979258674986881,0.9285714285714286
15661.0,2018,,1,1,1,26.849316,28.0,26.85,28,26.85,34.5,3,6,0.0,0.0,28.0,28.0,26.849316,26.85,26.85,1.2849162011173183,350.00001214285714,0.9188227583408758,0.7150837988826817,0.3830739781425419,0.7150837988826817
15690.0,2018,,1,1,4,195.999989,198.0,198.0,196,198.0,244.38,6,13,0.0,0.0,49.0,49.5,48.99999725,49.5,49.5,1.2342424242424241,364.9999795153061,0.9451304866850322,0.7657575757575759,0.3881461675299576,0.7657575757575759
15798.0,2018,,1,1,1,28.0,28.0,28.0,28,28.0,8.82,3,4,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.315,365.0,0.530775,0.31499999999999995,0.31551437570520335,0.31499999999999995
16187.0,2018,,1,1,6,378.0,382.5,382.5,378,382.5,299.13,9,14,0.0,0.0,63.0,63.75,63.0,63.75,63.75,0.7820392156862745,365.0,0.9524930965013456,0.7820392156862745,0.3895776852314773,0.7820392156862745
16209.0,2018,,1,1,2,69.999996,70.0,70.0,70,70.0,97.5,4,7,0.0,0.0,35.0,35.0,34.999998,35.0,35.0,1.3928571428571428,364.9999791428571,0.8456632653061225,0.6071428571428572,0.36931442387371427,0.6071428571428572
16226.0,2018,,1,1,2,69.999996,70.0,70.0,70,70.0,69.45,4,10,0.0,0.0,35.0,35.0,34.999998,35.0,35.0,0.9921428571428572,364.9999791428571,0.9999382653061224,0.9921428571428572,0.3989299663017078,0.9921428571428572
16469.0,2018,,1,1,3,126.0,126.0,126.0,126,126.0,20.08,5,2,0.0,0.0,42.0,42.0,42.0,42.0,42.0,0.15936507936507935,365.0,0.29333293020912066,0.15936507936507938,0.28019427752798415,0.15936507936507938
